,client_id,data_de_desembolso,limite,juros_am,retencao,default_60d,default_mar,limite_binado
413,0db3ee6,2019-10-24,14900.0,6.39,20.7,0,0,4
414,0dc0406,2019-10-24,6900.0,3.59,10.8,1,1,3
415,0dc8a7f,2019-10-30,3100.0,6.39,21.7,0,1,2
416,0dd23e1,2019-09-06,9700.0,2.89,14.1,0,0,4
417,0dd8a50,2019-10-16,6900.0,4.99,15.0,0,0,3
418,0ddd1a6,2019-09-04,11600.0,4.29,27.7,0,0,4
419,0de7e2b,2019-10-16,2900.0,6.39,20.6,0,1,2
420,0df0ddb,2019-10-17,6500.0,6.39,20.3,0,0,3
421,0df6b6b,2019-09-20,10100.0,4.99,15.4,0,0,4
422,0dfd1de,2019-09-25,8300.0,4.99,20.7,1,1,4
423,0dfecbf,2019-10-01,16600.0,2.89,12.0,0,0,5
424,0e067f7,2019-10-30,15900.0,4.99,27.3,0,0,4
425,0e19e8a,2019-10-15,50600.0,2.89,20.6,0,0,6
426,0e21235,2019-10-01,12200.0,6.39,8.1,1,1,4
427,0e23cea,2019-10-17,10400.0,5.69,9.9,0,0,4
428,0e2633f,2019-10-28,4900.0,6.39,32.9,0,0,3
429,0e2e907,2019-10-08,14300.0,6.39,13.2,0,0,4
430,0e309f2,2019-10-30,38100.0,2.89,24.1,0,0,6
431,0e38040,2019-09-20,34600.0,2.89,26.3,0,0,6
432,0e51d5a,2019-10-09,6600.0,6.39,22.5,0,0,3
433,0e7d07b,2019-10-30,1700.0,6.39,30.4,0,1,1
434,0e844fa,2019-10-28,9700.0,6.39,30.0,0,0,4
435,0e90f14,2019-09-25,8200.0,4.99,12.8,0,0,4
436,0e94f3f,2019-10-07,55200.0,2.49,13.2,0,0,6
437,0e9c27b,2019-09-20,12200.0,4.99,15.9,0,1,4
438,0ea5bf0,2019-10-31,10000.0,6.39,10.6,0,0,4
439,0eb1fbf,2019-09-02,24600.0,2.89,21.2,0,0,5
440,0eb24c2,2019-09-10,10300.0,4.99,17.5,1,0,4
441,0ebc22a,2019-09-10,31100.0,2.89,33.4,0,0,5
442,0ec31c4,2019-10-28,3300.0,6.39,12.1,0,0,2
443,0ec6891,2019-10-31,20000.0,4.99,31.9,0,0,5
444,0ed3b78,2019-09-25,37300.0,2.89,22.9,1,1,6
445,0ee711f,2019-09-26,6500.0,4.99,16.7,1,0,3
446,0ee7619,2019-10-07,11500.0,6.39,15.3,0,1,4
447,0ef52e2,2019-09-26,20700.0,2.89,17.1,0,0,5
448,0efda68,2019-10-28,10400.0,6.39,24.9,0,0,4
449,0effdfe,2019-10-01,11300.0,4.99,23.2,0,0,4
450,0f02d1f,2019-09-25,13800.0,3.59,13.6,0,0,4
451,0f1798d,2019-10-07,16500.0,4.99,22.2,0,0,5
452,0f23c04,2019-10-08,31700.0,3.59,20.1,0,0,5
453,0f2521a,2019-09-30,6200.0,6.39,7.6,0,0,3
454,0f304cd,2019-09-23,12500.0,4.99,20.2,0,0,4
455,0f40d9a,2019-10-16,29200.0,3.59,17.1,0,1,5
456,0f411d1,2019-10-15,5700.0,4.99,6.3,0,0,3
457,0f42df1,2019-09-20,8300.0,4.99,18.5,1,0,4
458,0f50e88,2019-10-15,6900.0,4.29,12.5,1,1,3
459,0f5be1e,2019-10-28,5200.0,6.39,17.9,0,0,3
460,0f60886,2019-10-23,4800.0,6.39,19.8,0,0,3
461,0f6755d,2019-09-05,15200.0,4.29,22.6,0,0,4
462,0f6b003,2019-10-08,4100.0,6.39,11.8,1,1,3
463,0f888f4,2019-10-30,13800.0,1.89,5.2,0,0,4
464,0fa84b7,2019-09-25,16500.0,4.29,22.3,1,0,5
465,0fb8f0c,2019-10-07,27900.0,3.59,15.2,0,1,5
466,0fb925f,2019-09-20,29200.0,2.89,24.1,0,0,5
467,0fbf51c,2019-09-09,8400.0,4.99,24.2,0,0,4
468,0fc43eb,2019-10-16,2000.0,5.69,19.7,0,0,2
469,0fc96e8,2019-10-11,32300.0,2.89,17.6,0,0,6
470,0fd5750,2019-10-31,13800.0,4.99,27.1,0,0,4
471,0fd6bcf,2019-10-31,5500.0,3.59,3.5,0,0,3
472,0fe5c15,2019-10-09,22100.0,3.59,10.9,0,0,5
473,0fe9f5a,2019-10-07,4700.0,6.39,13.6,0,1,3
474,0ff1059,2019-09-26,6900.0,2.89,3.3,0,0,3
475,0ff32d1,2019-09-26,15100.0,4.99,18.1,0,0,4
476,0ff60e2,2019-10-31,5800.0,6.39,21.4,0,0,3
477,0ff9501,2019-10-24,500.0,6.39,13.5,0,0,1
478,0ff9dc5,2019-09-26,69000.0,1.89,3.6,0,0,7
479,0ffd328,2019-10-09,20700.0,2.19,20.9,0,0,5
480,1001a87,2019-10-31,1100.0,6.39,18.6,0,0,1
481,100c6fc,2019-10-17,4900.0,5.69,17.8,0,0,3
482,100ecd6,2019-10-30,3800.0,6.39,15.8,0,0,2
483,101020c,2019-10-15,40600.0,2.89,21.6,0,0,6
484,1010bce,2019-10-08,44000.0,2.89,19.3,0,0,6
485,1012f4a,2019-10-08,9700.0,6.39,13.5,1,1,4
486,101a08d,2019-10-15,4100.0,6.39,17.3,0,0,3
487,101a326,2019-09-20,16600.0,3.59,21.9,0,0,5
488,101bb1f,2019-09-20,13900.0,4.99,29.4,0,0,4
489,101dfd6,2019-09-23,5000.0,6.39,17.7,0,0,3
490,102e879,2019-10-21,3400.0,5.69,19.1,0,0,2
491,1035db4,2019-09-30,6900.0,6.39,19.6,0,0,3
492,103b314,2019-10-30,1400.0,5.69,16.0,1,1,1
493,103fa58,2019-10-28,4100.0,6.39,18.9,0,0,3
494,10446bf,2019-10-09,10400.0,4.99,13.4,0,0,4
495,1048f85,2019-10-28,20700.0,3.59,21.8,0,0,5
496,1057ae4,2019-10-25,8300.0,5.69,17.2,0,0,4
497,1058371,2019-10-28,2600.0,6.39,27.1,0,1,2
498,105bd53,2019-09-30,9100.0,4.99,27.7,1,1,4
499,105d3de,2019-09-12,15200.0,4.29,26.0,0,0,4
500,1063318,2019-10-30,27600.0,2.89,13.6,0,0,5
501,1064387,2019-10-21,3900.0,6.39,13.2,0,0,2
502,1069050,2019-10-07,6900.0,4.99,20.6,0,0,3
503,106b2d6,2019-09-17,15200.0,3.59,18.1,0,0,4
504,107905d,2019-10-15,7300.0,5.69,18.0,0,0,3
505,108de94,2019-10-07,18100.0,3.59,17.8,0,0,5
506,1092230,2019-10-30,11700.0,6.39,22.5,0,0,4
507,1094258,2019-09-06,59300.0,1.89,19.5,0,0,6
508,109688a,2019-10-31,14700.0,4.29,18.2,0,0,4
509,10a9ec3,2019-10-08,6900.0,6.39,15.2,0,0,3
510,10add7a,2019-10-07,29700.0,3.59,14.2,1,0,5
511,10b4236,2019-10-31,4600.0,6.39,23.7,0,0,3
512,10be75d,2019-09-20,4600.0,6.39,5.4,0,0,3
513,10c0c50,2019-10-28,2800.0,6.39,29.7,0,0,2
514,10c69bf,2019-10-31,28900.0,3.59,14.5,0,0,5
515,10c7985,2019-10-21,3900.0,6.39,17.4,1,1,2
516,10cc9e2,2019-10-31,5200.0,6.39,13.8,0,0,3
517,10ce5cb,2019-10-16,6000.0,6.39,17.4,0,0,3
518,10d0a62,2019-09-20,3200.0,6.39,16.3,0,0,2
519,10d4e10,2019-10-02,69000.0,1.89,8.0,0,0,7
520,10dbb4b,2019-10-07,50900.0,3.59,13.5,0,0,6
521,10de8d0,2019-10-07,54500.0,1.89,20.3,0,0,6
522,10e034c,2019-09-03,5000.0,6.39,22.7,1,1,3
523,10e1b84,2019-09-30,9600.0,4.99,22.8,0,0,4
524,10e50f3,2019-10-28,13800.0,4.99,22.5,0,0,4
525,10e7f68,2019-10-28,6200.0,6.39,21.1,0,0,3
526,10f01d4,2019-10-09,6900.0,6.39,10.9,0,0,3
527,10f351b,2019-10-08,16500.0,6.39,13.9,0,0,5
528,10ffc23,2019-09-20,55200.0,1.89,14.1,0,0,6
529,11232af,2019-09-30,5100.0,6.39,26.1,0,0,3
530,1131116,2019-10-28,900.0,6.39,20.5,0,0,1
531,1135bf5,2019-10-31,3400.0,6.39,10.0,0,0,2
532,1136eb7,2019-09-25,20700.0,3.59,21.5,0,1,5
533,114be67,2019-10-01,2400.0,6.39,27.7,0,0,2
534,1153aff,2019-09-25,8300.0,4.99,18.4,0,0,4
535,115777d,2019-09-25,10500.0,4.99,21.3,0,0,4
536,11583ef,2019-10-16,11300.0,5.69,20.5,0,0,4
537,11600b7,2019-10-07,3500.0,6.39,27.8,0,0,2
538,11634dc,2019-10-01,4100.0,6.39,12.8,0,0,3
539,116926c,2019-10-28,17100.0,4.99,23.8,0,0,5
540,1174426,2019-10-21,22100.0,3.59,21.7,0,0,5
541,117ab5c,2019-09-25,16600.0,3.59,24.9,0,0,5
542,117b5fb,2019-10-16,1400.0,5.69,7.6,0,0,1
543,1181184,2019-09-25,40000.0,2.89,22.7,0,0,6
544,11836db,2019-10-28,48300.0,3.59,20.2,0,0,6
545,118d6b0,2019-09-05,69000.0,1.89,16.3,1,1,7
546,1199218,2019-09-20,3000.0,6.39,28.9,0,0,2
547,119d277,2019-10-24,16000.0,4.29,12.3,0,0,5
548,11a8380,2019-10-11,9700.0,4.99,33.3,0,1,4
549,11ac6a9,2019-10-15,30700.0,2.89,20.2,0,0,5
550,11d8254,2019-10-28,1200.0,6.39,21.6,0,0,1
551,11e5de1,2019-10-21,13300.0,6.39,12.4,1,1,4
552,11ea9c8,2019-10-10,10400.0,4.99,16.1,0,0,4
553,11ef274,2019-10-08,6100.0,4.99,16.0,0,0,3
554,11effd9,2019-10-07,8300.0,6.39,14.1,0,0,4
555,11f504e,2019-10-28,69000.0,1.89,13.4,0,0,7
556,11f5628,2019-09-25,22400.0,2.89,13.6,0,0,5
557,11f6154,2019-10-31,2600.0,6.39,17.9,0,0,2
558,11fe0af,2019-10-11,2100.0,6.39,24.7,0,0,2
559,11ff860,2019-09-25,12800.0,4.99,28.7,0,0,4
560,1200c62,2019-10-08,10400.0,4.99,20.7,0,0,4
561,1202cfe,2019-10-08,17200.0,4.29,12.4,0,0,5
562,12112d2,2019-10-07,13300.0,6.39,13.3,0,0,4
563,121b3bd,2019-09-26,34300.0,2.89,21.1,0,0,6
564,12231c1,2019-09-23,8000.0,4.99,11.6,0,0,4
565,1234c70,2019-09-18,69000.0,1.89,17.1,1,0,7
566,12412a9,2019-09-23,2200.0,6.39,27.3,0,1,2
567,1242432,2019-10-21,4100.0,6.39,23.4,0,1,3
568,1243428,2019-10-24,4700.0,6.39,22.3,0,1,3
569,1259053,2019-09-25,4800.0,6.39,19.3,0,0,3
570,1261223,2019-10-08,14500.0,4.99,24.1,0,0,4
571,1269548,2019-09-30,17800.0,3.59,20.8,0,0,5
572,126a49c,2019-09-11,12400.0,2.89,8.6,0,0,4
573,126f371,2019-09-25,24800.0,2.89,16.7,0,0,5
574,12711c3,2019-09-25,48300.0,2.89,20.0,0,0,6
575,128303c,2019-10-16,9700.0,4.99,15.4,0,0,4
576,12851cd,2019-09-03,13800.0,4.29,27.1,0,0,4
577,1292ea7,2019-09-26,38100.0,2.89,21.3,0,0,6
578,1295c74,2019-09-05,4100.0,6.39,28.5,1,0,3
579,129f4e3,2019-09-26,28800.0,2.89,21.1,0,0,5
580,12ac771,2019-10-31,6500.0,6.39,15.6,0,0,3
581,12ae19a,2019-10-31,16600.0,4.99,34.3,1,1,5
582,12ae2da,2019-09-11,25300.0,2.89,22.7,0,0,5
583,12b2630,2019-10-21,3100.0,6.39,16.1,0,0,2
584,12b8405,2019-09-25,24800.0,2.89,19.3,0,0,5
585,12b8bf7,2019-10-07,55200.0,2.49,9.4,0,0,6
586,12c54dc,2019-10-23,4800.0,6.39,22.5,0,1,3
587,12c7b0b,2019-09-10,46800.0,2.89,20.0,1,1,6
588,12ce31f,2019-10-31,4800.0,6.39,30.9,1,1,3
589,13038f6,2019-10-01,12100.0,4.99,16.4,0,0,4
590,130a494,2019-09-16,27100.0,2.89,15.5,0,0,5
591,131c6e5,2019-09-30,43600.0,2.89,23.4,1,0,6
592,13313f8,2019-10-08,1800.0,6.39,16.0,0,0,1
593,1342ea3,2019-09-05,56000.0,1.89,23.2,0,0,6
594,13460a4,2019-10-28,1400.0,6.39,9.8,0,1,1
595,134fb8c,2019-10-31,2500.0,6.39,12.7,0,0,2
596,135a25a,2019-10-11,9500.0,4.99,16.4,0,1,4
597,1367bb1,2019-10-01,15900.0,4.99,21.8,1,0,4
598,136d171,2019-09-23,69000.0,1.89,26.6,0,0,7
599,1374f23,2019-09-30,9000.0,6.39,16.4,0,0,4
600,137d722,2019-09-25,27600.0,2.89,25.8,0,0,5
601,1381156,2019-10-07,4500.0,6.39,19.0,0,0,3
602,1387685,2019-10-11,24000.0,3.59,15.1,0,0,5
603,138d008,2019-09-02,13000.0,4.29,23.5,0,0,4
604,1391be4,2019-10-31,5200.0,6.39,18.8,0,0,3
605,13a9e21,2019-10-28,2200.0,6.39,20.3,0,0,2
606,13ade4b,2019-09-26,66200.0,1.89,17.9,0,0,7
607,13ae086,2019-09-25,17300.0,3.59,27.8,0,0,5
608,13b21ab,2019-10-17,42100.0,3.59,12.9,0,0,6
609,13c8b67,2019-10-16,20200.0,4.29,31.9,1,1,5
610,13d2348,2019-10-30,52300.0,2.89,21.4,0,0,6
611,13e005b,2019-09-23,42900.0,2.89,23.9,0,0,6
612,13e0bd6,2019-10-28,3700.0,6.39,18.1,0,0,2
613,13f13be,2019-10-21,32800.0,2.89,25.0,0,0,6
614,140f320,2019-10-11,30900.0,2.89,18.3,0,0,5
615,140fc48,2019-10-30,34500.0,2.89,16.8,1,0,6
616,141a0d8,2019-09-02,13800.0,4.29,28.4,0,0,4
617,1425062,2019-10-02,13800.0,6.39,17.9,0,0,4
618,1433be1,2019-09-18,10400.0,3.59,15.5,0,0,4
619,145bbb7,2019-10-24,60700.0,1.89,25.1,1,1,6
620,146994e,2019-10-16,10200.0,5.69,16.6,0,0,4
621,146d22a,2019-09-26,19300.0,3.59,22.2,0,0,5
622,1486361,2019-10-30,19300.0,3.59,21.8,0,0,5
623,1490590,2019-10-28,20600.0,4.99,23.1,0,0,5
624,149f8e7,2019-09-26,55200.0,1.89,15.9,1,0,6
625,14acfe4,2019-09-02,23400.0,2.89,23.1,0,0,5
626,14aee57,2019-10-31,56500.0,1.89,22.7,0,0,6
627,14b05cd,2019-10-07,64900.0,1.89,17.1,0,0,7
628,14b7a56,2019-09-12,24300.0,2.89,20.7,0,0,5
629,14bad2e,2019-10-17,5500.0,3.59,6.0,0,0,3
630,14bc9b9,2019-09-30,4800.0,6.39,33.6,1,1,3
631,14c4652,2019-10-31,13400.0,4.99,23.8,0,0,4
632,14c9c0a,2019-09-18,16600.0,3.59,18.0,1,1,5
633,14cb0b3,2019-10-21,10900.0,5.69,18.7,1,0,4
634,14d82e0,2019-09-26,5500.0,6.39,8.3,0,0,3
635,14eb83d,2019-10-07,21800.0,3.59,13.4,0,0,5
636,150a7e2,2019-10-16,19300.0,4.99,18.1,0,0,5
637,151fce3,2019-10-30,17900.0,4.29,14.1,0,0,5
638,1523cad,2019-10-31,5500.0,6.39,18.3,0,0,3
639,152643e,2019-10-28,31700.0,3.59,22.3,1,1,5
640,15294eb,2019-10-21,4400.0,6.39,19.6,0,1,3
641,153f1fb,2019-10-08,66500.0,1.89,16.8,0,0,7
642,1547111,2019-10-08,7200.0,4.99,29.7,0,0,3
643,15737da,2019-10-28,2700.0,6.39,18.4,0,0,2
644,157cabf,2019-09-20,22000.0,3.59,21.1,1,0,5
645,157f42e,2019-10-31,10900.0,6.39,19.7,0,1,4
646,1585669,2019-10-07,14800.0,4.99,22.8,0,0,4
647,1590933,2019-10-28,1900.0,6.39,25.2,1,0,1
648,1596905,2019-09-11,23400.0,2.89,31.0,0,0,5
649,15aa245,2019-10-28,6400.0,6.39,14.3,0,0,3
650,15abdea,2019-10-16,20600.0,3.59,8.8,1,1,5
651,15c0900,2019-09-26,41400.0,2.89,15.9,0,0,6
652,15ceaa3,2019-10-02,9700.0,4.99,18.1,0,0,4
653,15e0a0e,2019-09-20,6300.0,4.99,19.3,1,1,3
654,15e5bf6,2019-09-30,9700.0,6.39,16.1,0,0,4
655,15fca3d,2019-10-24,46000.0,3.59,13.4,0,0,6
656,15fe79b,2019-10-03,13800.0,1.89,4.5,0,0,4
657,15ffcba,2019-09-25,11700.0,4.99,21.4,0,0,4
658,1606140,2019-09-25,29800.0,2.89,18.2,1,0,5
659,160a62c,2019-10-24,22900.0,3.59,13.7,0,0,5
660,1622c74,2019-09-20,37000.0,2.89,25.4,0,1,6
661,162e7b8,2019-10-15,12400.0,4.99,23.5,0,0,4
662,163d63f,2019-09-04,27600.0,2.19,6.3,0,0,5
663,1640da4,2019-10-08,26900.0,3.59,13.0,0,0,5
664,16498b4,2019-10-28,1400.0,6.39,7.3,0,0,1
665,1664426,2019-10-16,8400.0,6.39,10.0,0,0,4
666,16681d8,2019-09-20,55200.0,1.89,15.0,0,0,6
667,166c1c7,2019-10-31,13800.0,4.99,22.1,0,0,4
668,1676ffe,2019-10-21,29000.0,3.59,20.7,0,0,5
669,167ee22,2019-10-15,13800.0,2.89,6.4,0,0,4
670,167ee59,2019-10-24,8600.0,6.39,18.8,0,0,4
671,168a613,2019-10-02,13800.0,6.39,19.5,0,0,4
672,168eab3,2019-10-11,15000.0,4.99,28.3,1,1,4
673,16a02fd,2019-10-28,13800.0,6.39,19.4,0,0,4
674,16a3fd6,2019-09-04,9700.0,4.29,21.4,0,0,4
675,16ab21b,2019-10-16,35900.0,2.89,26.2,0,0,6
676,16ad1eb,2019-10-07,12000.0,4.99,25.2,0,0,4
677,16b23d1,2019-10-31,6900.0,6.39,18.8,0,0,3
678,16b5559,2019-10-31,6000.0,6.39,19.5,0,1,3
679,16c6b7a,2019-09-10,20700.0,3.59,22.7,0,0,5
680,16d0006,2019-09-23,10900.0,4.99,19.3,0,0,4
681,16da593,2019-09-19,3400.0,6.39,23.4,0,0,2
682,16da7c2,2019-09-11,16100.0,4.99,20.2,0,0,5
683,16e8bf9,2019-10-31,6900.0,6.39,20.8,0,0,3
684,16eb11b,2019-10-28,7000.0,6.39,22.5,0,0,3
685,16f1a2c,2019-10-17,4000.0,6.39,18.6,0,0,3
686,16f9e5a,2019-09-16,2900.0,6.39,35.8,0,0,2
687,170a79b,2019-10-11,27600.0,2.89,13.1,1,0,5
688,171a301,2019-09-09,34500.0,2.89,19.7,0,0,6
689,171aced,2019-10-30,7700.0,6.39,28.6,1,1,3
690,1721a7f,2019-09-26,5800.0,4.99,16.7,0,0,3
691,1725216,2019-09-23,15200.0,4.99,22.9,0,0,4
692,1727da2,2019-09-20,13800.0,3.59,20.8,0,0,4
693,172c582,2019-10-25,18300.0,4.29,13.8,0,0,5
694,172d4f4,2019-10-30,6900.0,6.39,13.1,0,0,3
695,173ac5e,2019-10-28,3700.0,6.39,33.3,1,1,2
696,173df41,2019-10-17,24100.0,2.89,27.4,0,0,5
697,174beee,2019-10-07,16900.0,3.59,17.9,1,1,5
698,174f912,2019-09-23,55200.0,1.89,25.1,0,0,6
699,1751c56,2019-09-26,3200.0,6.39,16.9,0,0,2
700,1754ef1,2019-10-31,9500.0,6.39,12.6,0,0,4
701,175de9e,2019-10-01,55200.0,2.19,16.3,0,0,6
702,176744f,2019-10-31,13700.0,4.99,24.6,0,0,4
703,1772d9c,2019-10-16,4400.0,5.69,17.3,0,1,3
704,177cfa8,2019-10-16,5200.0,6.39,27.1,1,1,3
705,17840a5,2019-10-08,13800.0,6.39,12.1,0,0,4
706,178d2d0,2019-10-07,2700.0,6.39,21.0,1,0,2
707,178e533,2019-09-05,4000.0,6.39,29.1,1,1,3
708,1795b64,2019-09-02,29500.0,2.89,22.3,0,0,5
709,17b26cf,2019-10-21,22100.0,2.89,21.0,1,1,5
710,17b4543,2019-10-08,53800.0,2.19,20.6,0,0,6
711,17ba522,2019-10-02,17900.0,3.59,17.0,0,0,5
712,17bcfa3,2019-10-07,19300.0,4.29,18.7,0,0,5
713,17c0040,2019-09-25,69000.0,1.89,10.0,0,0,7
714,17c0efe,2019-09-18,46500.0,2.89,26.4,0,0,6
715,17c5149,2019-10-17,23900.0,2.89,18.8,0,0,5
716,17d0b49,2019-09-23,13800.0,3.59,17.0,0,0,4
717,17d4955,2019-10-31,3200.0,6.39,19.6,0,0,2
718,17d5637,2019-10-31,1900.0,6.39,15.9,0,1,1
719,17f48b9,2019-10-28,8800.0,6.39,21.1,0,0,4
720,17f5bbd,2019-10-23,4000.0,6.39,17.6,0,0,3
721,17fe651,2019-10-31,8800.0,6.39,22.7,0,1,4
722,1807fd1,2019-09-20,22700.0,2.89,14.7,1,0,5
723,1813808,2019-10-16,35500.0,2.89,26.1,0,0,6
724,182e3e0,2019-10-10,7100.0,4.99,19.3,0,0,3
725,183ab18,2019-09-05,34500.0,2.89,21.7,0,0,6
726,183fdeb,2019-09-20,8400.0,4.99,27.5,1,1,4
727,18443fd,2019-09-18,35400.0,2.19,19.4,0,0,6
728,1852771,2019-10-16,6900.0,5.69,16.1,0,0,3
729,185325d,2019-09-02,16600.0,3.59,28.0,0,0,5
730,186b24d,2019-10-07,27600.0,3.59,11.1,0,0,5
731,1872a3e,2019-10-16,8400.0,4.99,16.1,1,1,4
732,187a7c7,2019-10-09,5400.0,6.39,15.2,0,0,3
733,1882bfc,2019-10-16,5400.0,5.69,24.2,0,1,3
734,188a34e,2019-10-16,1300.0,6.39,23.3,0,1,1
735,188a4d4,2019-09-26,23100.0,2.89,27.7,0,0,5
736,188f303,2019-10-28,800.0,6.39,15.7,0,0,1
737,1891a06,2019-10-25,6600.0,4.99,25.7,1,1,3
738,18abe94,2019-10-16,15400.0,4.99,22.4,0,0,4
739,18b8b38,2019-10-07,24500.0,3.59,13.6,0,0,5
740,18c66fe,2019-10-16,6500.0,5.69,10.6,0,0,3
741,18ca27d,2019-10-16,3100.0,6.39,13.5,0,1,2
742,18d0725,2019-09-20,69000.0,1.89,9.6,0,0,7
743,18eb806,2019-10-08,9700.0,4.99,26.9,0,0,4
744,18ee0e4,2019-10-08,25200.0,3.59,13.8,1,1,5
745,18f7839,2019-09-25,2800.0,6.39,4.5,1,1,2
746,1904fc6,2019-10-07,20700.0,3.59,23.2,0,0,5
747,1907de6,2019-09-25,9100.0,4.99,25.8,0,0,4
748,190ef71,2019-10-10,69000.0,1.89,19.2,0,0,7
749,1919eef,2019-10-07,69000.0,2.19,5.5,0,0,7
750,192127c,2019-09-23,25200.0,2.89,18.0,0,0,5
751,1930b1e,2019-09-25,13800.0,2.89,7.5,0,0,4
752,1940282,2019-10-21,7500.0,5.69,14.8,0,0,3
753,19447dc,2019-09-18,9000.0,4.99,31.0,1,0,4
754,194653b,2019-09-25,53400.0,1.89,19.0,0,0,6
755,195e43a,2019-10-30,5200.0,6.39,24.6,0,0,3
756,1975671,2019-10-28,4100.0,6.39,19.1,0,1,3
757,198ce4a,2019-09-20,62100.0,1.89,23.1,0,0,6
758,1994d88,2019-09-20,2800.0,4.99,3.0,0,0,2
759,199be6c,2019-09-23,22100.0,2.89,20.1,1,0,5
760,19a66ff,2019-10-17,3800.0,6.39,20.1,1,1,2
761,19ae126,2019-10-31,9800.0,6.39,29.6,1,0,4
762,19af01d,2019-10-08,28200.0,3.59,17.6,1,1,5
763,19bbd29,2019-10-07,23500.0,3.59,13.2,0,0,5
764,19bd235,2019-10-25,2000.0,6.39,16.9,0,0,2
765,19beca5,2019-10-09,4800.0,6.39,36.7,1,0,3
766,19cccbd,2019-09-11,18500.0,3.59,23.0,0,0,5
767,19ce9c5,2019-09-11,4700.0,6.39,15.8,1,1,3
768,19d2636,2019-09-20,10700.0,4.99,26.7,1,1,4
769,19dab31,2019-10-07,4000.0,6.39,19.1,0,0,3
770,19e6c9a,2019-10-30,4400.0,6.39,22.4,0,0,3
771,19e91a7,2019-10-16,5400.0,6.39,16.8,0,0,3
772,19efc81,2019-10-21,13900.0,6.39,19.0,0,0,4
773,19f3145,2019-10-08,55200.0,1.89,19.1,1,0,6
774,19f706a,2019-10-28,9900.0,6.39,29.2,0,0,4
775,19fe25f,2019-09-30,8100.0,4.99,22.3,0,0,4
776,1a108f1,2019-10-28,27600.0,3.59,22.8,0,0,5
777,1a11be8,2019-09-06,7600.0,4.99,24.9,0,0,3
778,1a14ae2,2019-10-25,3900.0,6.39,26.2,1,0,2
779,1a165d6,2019-09-18,69000.0,2.19,22.0,0,0,7
780,1a1b030,2019-09-13,8300.0,4.29,14.6,1,0,4
781,1a1b3b2,2019-10-21,6200.0,5.69,20.9,0,0,3
782,1a1e510,2019-09-10,18500.0,3.59,15.4,0,0,5
783,1a2040f,2019-10-16,13800.0,3.59,13.2,0,0,4
784,1a47bf4,2019-10-15,8000.0,6.39,15.6,1,0,4
785,1a487fd,2019-09-26,3300.0,6.39,22.5,0,0,2
786,1a48f4c,2019-10-21,14600.0,6.39,21.2,1,1,4
787,1a5907a,2019-09-25,21400.0,3.59,23.8,1,1,5
788,1a6e6c3,2019-10-16,6200.0,4.99,30.7,0,0,3
789,1a79e5c,2019-10-09,21400.0,4.29,26.8,0,0,5
790,1a7d21f,2019-10-21,10400.0,6.39,16.6,0,0,4
791,1a7dc8b,2019-09-10,10300.0,4.99,18.9,0,0,4
792,1a8f251,2019-10-11,6200.0,4.99,26.9,0,0,3
793,1a97566,2019-10-07,20700.0,2.89,8.5,0,0,5
794,1a9f35e,2019-10-07,7900.0,4.99,22.7,0,0,3
795,1aa06ba,2019-10-28,22200.0,3.59,20.5,0,0,5
796,1aa4028,2019-09-30,9700.0,4.99,28.2,1,1,4
797,1aa5fd2,2019-10-02,11000.0,6.39,21.7,1,1,4
798,1aaabc7,2019-10-23,13800.0,2.89,9.4,0,0,4
799,1ab5ab0,2019-09-05,41400.0,1.89,15.7,0,0,6
800,1ac90fe,2019-10-31,2300.0,6.39,14.6,0,0,2
801,1acae4f,2019-10-28,41400.0,2.49,13.2,0,0,6
802,1ad41c6,2019-10-30,5500.0,6.39,31.2,0,0,3
803,1ad5f37,2019-10-10,34500.0,1.89,11.7,0,0,6
804,1adbe3b,2019-09-25,7700.0,4.99,29.4,0,0,3
805,1adbef2,2019-09-02,20200.0,3.59,23.9,0,0,5
806,1adcf26,2019-09-03,4300.0,6.39,27.8,1,1,3
807,1adde14,2019-10-28,11000.0,6.39,12.6,1,1,4
808,1ae1aef,2019-09-20,15200.0,4.99,34.1,1,1,4
809,1ae41a0,2019-09-16,21200.0,3.59,29.7,0,0,5
810,1aef208,2019-10-30,1100.0,6.39,31.8,0,0,1
811,1aef289,2019-10-11,27000.0,2.89,21.3,0,0,5
812,1aef94e,2019-10-07,30400.0,2.19,22.2,0,0,5
813,1af2c7c,2019-10-28,13400.0,4.99,31.6,0,1,4
814,1af69e5,2019-10-28,4800.0,6.39,17.2,1,1,3
815,1b02f71,2019-10-31,13800.0,4.99,19.7,0,0,4
816,1b0b022,2019-10-28,5000.0,6.39,25.5,0,0,3
817,1b13776,2019-10-09,20700.0,2.89,13.3,0,0,5
818,1b1834a,2019-10-07,4200.0,6.39,28.2,0,0,3
819,1b2afdb,2019-09-10,15200.0,3.59,18.1,0,0,4
820,1b2cd77,2019-10-28,8600.0,6.39,18.1,0,0,4
821,1b4cde3,2019-10-10,700.0,4.99,3.8,0,0,1
822,1b4e687,2019-10-28,9700.0,6.39,29.3,0,0,4
823,1b5633b,2019-10-02,2100.0,6.39,15.5,0,0,2
824,1b5dc45,2019-10-28,1500.0,6.39,22.7,1,1,1
825,1b5e100,2019-10-07,2900.0,6.39,9.4,0,0,2
826,1b620fd,2019-10-01,28800.0,2.89,17.8,0,0,5
827,1b657c6,2019-10-07,18700.0,3.59,15.4,0,0,5
