client_id;data_de_desembolso;data_cadastro;tpv_prometido;mcc_;segmento_;cidade_;bairro_;canal_de_vendas_;subcanal_de_vendas_;uf_;regiao_
2377fac;07/08/2019;06/04/2018;7000.0;mcc_2;segmento_2;cidade_23;bairro_123;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
e8dc035;08/10/2019;28/02/2019;30000.0;mcc_31;segmento_4;cidade_2;bairro_71;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a5d3c32;27/08/2019;21/05/2018;3000.0;mcc_5;segmento_9;cidade_466;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
094543a;05/07/2019;21/04/2017;;mcc_3;segmento_1;cidade_1;bairro_533;canal_de_vendas_3;subcanal_de_vendas_5;uf_1;regiao_1
d2c4782;02/07/2019;14/03/2018;30000.0;mcc_1;segmento_3;cidade_3;bairro_26;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
225c636;14/08/2019;25/10/2017;40000.0;mcc_1;segmento_3;cidade_158;bairro_874;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d9aed87;19/08/2019;23/04/2018;;mcc_8;segmento_10;cidade_229;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
7c6fc80;31/05/2019;18/10/2017;15000.0;mcc_2;segmento_2;cidade_147;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
f05a5f2;28/10/2019;13/11/2018;40000.0;mcc_16;segmento_14;cidade_107;bairro_559;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
04ec8bc;26/03/2019;25/01/2018;30000.0;mcc_11;segmento_8;cidade_80;bairro_635;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f73d0d7;15/06/2019;12/07/2017;10000.0;mcc_2;segmento_2;cidade_1;bairro_88;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e48d33d;02/08/2019;03/01/2018;15000.0;mcc_24;segmento_16;cidade_1;bairro_89;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e58a410;10/06/2019;25/05/2018;12000.0;mcc_3;segmento_1;cidade_123;bairro_1118;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
fbce0bb;16/10/2019;08/01/2019;66000.0;mcc_3;segmento_1;cidade_1;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ef15b9e;26/09/2019;02/01/2019;21000.0;mcc_43;segmento_1;cidade_6;bairro_1121;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
617ad40;30/07/2019;19/09/2018;15000.0;mcc_94;segmento_6;cidade_3;bairro_207;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
01966b0;19/06/2019;21/08/2017;;mcc_1;segmento_3;cidade_316;;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
bb7720f;15/10/2019;27/10/2017;15000.0;mcc_1;segmento_3;cidade_59;bairro_775;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
acdf686;23/09/2019;24/11/2017;;mcc_3;segmento_1;cidade_29;bairro_1019;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
cb09993;16/10/2019;13/09/2017;;mcc_9;segmento_11;cidade_230;bairro_439;canal_de_vendas_2;subcanal_de_vendas_5;uf_3;regiao_2
9fb8c0e;01/07/2019;25/06/2018;35000.0;mcc_1;segmento_3;cidade_3;bairro_167;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
cbf01ad;26/06/2019;07/09/2018;45000.0;mcc_2;segmento_2;cidade_10;bairro_571;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
e83f2bd;15/08/2019;17/08/2018;55000.0;mcc_33;segmento_5;cidade_97;bairro_856;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
ed9e01f;08/10/2019;29/10/2017;70000.0;mcc_4;segmento_4;cidade_70;bairro_625;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9c0cab3;07/10/2019;04/06/2018;13000.0;mcc_8;segmento_10;cidade_6;bairro_274;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
b3d20f2;09/09/2019;24/10/2018;100000.0;mcc_2;segmento_2;cidade_1;bairro_75;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f381792;08/07/2019;16/03/2018;;mcc_4;segmento_4;cidade_10;bairro_80;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
f340db9;10/06/2019;02/05/2018;30000.0;mcc_6;segmento_1;cidade_10;;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
eeb37e5;23/10/2019;05/10/2018;50000.0;mcc_11;segmento_8;cidade_1;bairro_1421;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a65b7ed;05/07/2019;19/03/2018;22000.0;mcc_1;segmento_3;cidade_9;bairro_955;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
8c8a38a;25/09/2019;23/08/2017;5000.0;mcc_16;segmento_14;cidade_1;bairro_618;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
35f9ca6;11/06/2019;15/02/2018;5000.0;mcc_2;segmento_2;cidade_18;bairro_31;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
bed3e75;28/08/2019;19/10/2018;11000.0;mcc_15;segmento_5;cidade_320;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8cdd047;16/10/2019;29/03/2019;25000.0;mcc_11;segmento_8;cidade_849;;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
bc141ad;19/03/2019;12/01/2017;;mcc_13;segmento_13;cidade_70;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
77a22d3;01/07/2019;09/08/2018;32000.0;mcc_8;segmento_10;cidade_4;bairro_70;canal_de_vendas_1;subcanal_de_vendas_1;uf_7;regiao_4
d8487ec;20/09/2019;21/03/2018;15000.0;mcc_13;segmento_13;cidade_2;bairro_932;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
a49c42a;02/07/2019;30/04/2018;10000.0;mcc_26;segmento_18;cidade_207;bairro_3215;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
bd49822;20/09/2019;17/12/2018;;mcc_1;segmento_3;cidade_81;bairro_223;canal_de_vendas_1;subcanal_de_vendas_1;uf_12;regiao_1
cb826c4;16/10/2019;11/11/2016;26000.0;mcc_32;segmento_5;cidade_13;bairro_50;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
1aeab62;05/08/2019;27/11/2017;60000.0;mcc_5;segmento_9;cidade_174;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
a72e842;13/06/2019;20/07/2018;50000.0;mcc_2;segmento_2;cidade_1;bairro_358;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ca502dc;29/03/2019;08/03/2017;;mcc_4;segmento_4;cidade_219;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b76495d;21/06/2019;08/12/2017;;mcc_10;segmento_12;cidade_1;bairro_2054;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f926ed8;26/09/2019;18/12/2018;20000.0;mcc_76;segmento_10;cidade_146;bairro_690;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a5f02bd;28/10/2019;28/05/2018;15000.0;mcc_16;segmento_14;cidade_182;;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
d63251c;20/09/2019;03/10/2018;40000.0;mcc_16;segmento_14;cidade_214;;canal_de_vendas_1;subcanal_de_vendas_3;uf_3;regiao_2
e6e0fe5;19/08/2019;12/12/2017;10000.0;mcc_34;segmento_15;cidade_2;bairro_22;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
d8109b6;26/07/2019;23/09/2017;5000.0;mcc_5;segmento_9;cidade_148;bairro_1689;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
085f210;06/08/2019;04/10/2017;15000.0;mcc_9;segmento_11;cidade_11;bairro_617;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
c3bf47d;19/07/2019;29/11/2017;;mcc_10;segmento_12;cidade_116;bairro_177;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
6bd620d;29/03/2019;03/07/2017;20000.0;mcc_98;segmento_5;cidade_45;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
7300d3a;30/07/2019;22/06/2018;37000.0;mcc_1;segmento_3;cidade_27;bairro_1;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
bfb09e7;02/09/2019;13/04/2018;10000.0;mcc_22;segmento_15;cidade_8;bairro_245;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
f2c037e;30/10/2019;25/01/2019;15000.0;mcc_4;segmento_4;cidade_7;bairro_282;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
90f3b7e;31/10/2019;20/06/2018;20000.0;mcc_19;segmento_17;cidade_21;bairro_575;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
a2381d0;19/08/2019;29/11/2017;40000.0;mcc_2;segmento_2;cidade_3;bairro_1180;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
64ebe23;26/06/2019;01/03/2018;10000.0;mcc_1;segmento_3;cidade_216;bairro_588;canal_de_vendas_1;subcanal_de_vendas_1;uf_13;regiao_3
fba46e7;31/10/2019;22/03/2019;22000.0;mcc_10;segmento_12;cidade_16;bairro_85;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8fcd91d;27/08/2019;24/05/2018;5000.0;mcc_56;segmento_6;cidade_9;bairro_291;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
a723d23;21/10/2019;23/08/2018;25000.0;mcc_23;segmento_25;cidade_2;bairro_47;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
96eab19;10/07/2019;19/06/2018;15000.0;mcc_1;segmento_3;cidade_95;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ad425e6;07/10/2019;20/01/2018;13000.0;mcc_7;segmento_7;cidade_127;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
fdcfda1;07/10/2019;24/01/2019;23000.0;mcc_11;segmento_8;cidade_1;bairro_386;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
92d0d96;30/10/2019;17/04/2019;15000.0;mcc_2;segmento_2;cidade_10;bairro_2426;canal_de_vendas_1;subcanal_de_vendas_1;uf_11;regiao_3
b0e5993;07/10/2019;06/12/2018;10000.0;mcc_1;segmento_3;cidade_53;bairro_610;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
7394fb2;31/07/2019;24/04/2018;14000.0;mcc_4;segmento_4;cidade_1;bairro_33;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d06414c;15/07/2019;03/02/2018;25000.0;mcc_2;segmento_2;cidade_162;bairro_1417;canal_de_vendas_1;subcanal_de_vendas_3;uf_3;regiao_2
3fa514f;05/07/2019;23/08/2018;50000.0;mcc_2;segmento_2;cidade_1;bairro_569;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
10a81a0;20/08/2019;09/01/2017;;mcc_52;segmento_1;cidade_13;bairro_43;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
bac685f;08/10/2019;19/12/2018;40000.0;mcc_69;segmento_6;cidade_189;bairro_51;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
ea42f66;08/10/2019;24/09/2018;40000.0;mcc_17;segmento_20;cidade_15;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
7d57def;21/08/2019;02/03/2018;10000.0;mcc_13;segmento_13;cidade_12;bairro_216;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a775924;26/09/2019;14/05/2018;15000.0;mcc_72;segmento_5;cidade_26;bairro_1697;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
3ca3481;30/08/2019;18/10/2018;28000.0;mcc_44;segmento_19;cidade_98;bairro_1061;canal_de_vendas_1;subcanal_de_vendas_1;uf_9;regiao_3
f37dd1d;10/10/2019;13/12/2018;30000.0;mcc_3;segmento_1;cidade_3;bairro_671;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
8d461f1;08/10/2019;14/02/2019;20000.0;mcc_2;segmento_2;cidade_37;;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
8be89b5;28/10/2019;19/03/2019;5000.0;mcc_1;segmento_3;cidade_160;bairro_1622;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
8e8c20f;28/06/2019;27/09/2018;30000.0;mcc_6;segmento_1;cidade_33;bairro_448;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b582c9a;14/08/2019;05/12/2017;50000.0;mcc_89;segmento_5;cidade_6;;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
b057c42;21/10/2019;27/02/2019;20000.0;mcc_51;segmento_17;cidade_196;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_9;regiao_3
ef5be2d;06/08/2019;28/02/2018;20000.0;mcc_20;segmento_23;cidade_2;bairro_1230;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
cac413b;02/10/2019;23/03/2018;40000.0;mcc_22;segmento_15;cidade_376;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
6b8f3fa;08/07/2019;28/08/2018;50000.0;mcc_2;segmento_2;cidade_255;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_1;regiao_1
9d66d75;26/09/2019;23/03/2018;15000.0;mcc_137;segmento_23;cidade_8;bairro_558;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
a3ad69e;07/10/2019;19/12/2018;50100.0;mcc_1;segmento_3;cidade_116;bairro_1;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
c61c7ce;18/09/2019;15/08/2017;;mcc_14;segmento_2;cidade_5;bairro_51;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
25d6961;05/08/2019;16/02/2018;30000.0;mcc_1;segmento_3;cidade_1;bairro_20;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
81d9da4;11/06/2019;23/05/2018;7000.0;mcc_1;segmento_3;cidade_30;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
e26d485;13/09/2019;23/11/2018;100000.0;mcc_8;segmento_10;cidade_1;bairro_1161;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f7f218b;05/07/2019;29/11/2017;;mcc_1;segmento_3;cidade_185;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8d2a474;20/09/2019;19/05/2017;76000.0;mcc_16;segmento_14;cidade_52;bairro_521;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
de16d26;28/10/2019;29/03/2019;5000.0;mcc_1;segmento_3;cidade_414;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
ba049e2;25/09/2019;28/02/2018;87000.0;mcc_2;segmento_2;cidade_22;bairro_2745;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
b2fdf49;07/10/2019;11/10/2018;34000.0;mcc_2;segmento_2;cidade_35;bairro_25;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
93e0f40;26/06/2019;27/03/2018;20000.0;mcc_4;segmento_4;cidade_33;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
df5acfb;23/10/2019;06/02/2018;24000.0;mcc_3;segmento_1;cidade_82;bairro_44;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
1,74E+93;28/10/2019;09/04/2019;10000.0;mcc_1;segmento_3;cidade_283;;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
d2e832c;30/08/2019;16/01/2018;40000.0;mcc_1;segmento_3;cidade_2;bairro_14;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
cf8e939;18/07/2019;21/08/2018;40000.0;mcc_52;segmento_1;cidade_2;bairro_903;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
9c816ef;11/09/2019;22/06/2018;40000.0;mcc_28;segmento_8;cidade_78;bairro_145;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
c8702ad;28/10/2019;13/04/2018;40000.0;mcc_7;segmento_7;cidade_76;bairro_428;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
98db663;31/10/2019;10/11/2017;10000.0;mcc_13;segmento_13;cidade_80;bairro_2227;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
8a8d34f;28/10/2019;04/04/2019;50000.0;mcc_6;segmento_1;cidade_20;bairro_415;canal_de_vendas_1;subcanal_de_vendas_1;uf_14;regiao_3
9056e7a;01/07/2019;21/09/2018;50000.0;mcc_18;segmento_21;cidade_155;bairro_1553;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
93b8730;28/10/2019;09/01/2018;4000.0;mcc_39;segmento_17;cidade_1;bairro_3;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
dc912c0;30/08/2019;26/10/2018;35000.0;mcc_2;segmento_2;cidade_19;bairro_356;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
ef732ac;16/10/2019;05/04/2018;20000.0;mcc_49;segmento_8;cidade_565;;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
898917e;03/07/2019;13/09/2018;20000.0;mcc_26;segmento_18;cidade_69;bairro_2208;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
e3d56dc;17/06/2019;29/06/2018;20000.0;mcc_42;segmento_1;cidade_64;bairro_3022;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
acf9753;05/08/2019;10/03/2016;;mcc_1;segmento_3;cidade_1;bairro_290;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d239b47;03/06/2019;24/04/2018;30000.0;mcc_2;segmento_2;cidade_35;bairro_42;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
95aa3a8;01/07/2019;17/07/2018;7000.0;mcc_3;segmento_1;cidade_1;bairro_1350;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a2a6f8e;07/10/2019;03/08/2018;10000.0;mcc_4;segmento_4;cidade_55;bairro_15;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
94c68b0;23/10/2019;23/01/2018;10000.0;mcc_11;segmento_8;cidade_1;bairro_2298;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
94bf6f7;12/06/2019;15/06/2018;10000.0;mcc_8;segmento_10;cidade_71;bairro_2938;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
99b18ba;31/05/2019;27/04/2018;50000.0;mcc_18;segmento_21;cidade_1;bairro_258;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9b20912;03/07/2019;08/03/2018;;mcc_35;segmento_16;cidade_68;bairro_335;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
892fdf4;01/08/2019;19/10/2018;12100.0;mcc_14;segmento_2;cidade_188;bairro_25;canal_de_vendas_1;subcanal_de_vendas_2;uf_5;regiao_1
f2ae20a;25/10/2019;07/02/2019;22000.0;mcc_26;segmento_18;cidade_24;bairro_391;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
7a09c5b;27/08/2019;22/08/2018;15000.0;mcc_10;segmento_12;cidade_401;;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
d8c0b6b;09/10/2019;30/05/2018;130000.0;mcc_5;segmento_9;cidade_536;;canal_de_vendas_1;subcanal_de_vendas_3;uf_21;regiao_5
3dbe27f;17/06/2019;19/06/2018;40000.0;mcc_2;segmento_2;cidade_1;bairro_1593;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f2f7c85;10/10/2019;14/02/2019;70000.0;mcc_1;segmento_3;cidade_1;bairro_83;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
88f6c77;28/10/2019;14/12/2018;40000.0;mcc_7;segmento_7;cidade_13;bairro_20;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
0c116fd;26/03/2019;23/08/2017;10000.0;mcc_105;segmento_6;cidade_40;bairro_10;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
830fdf6;31/07/2019;30/10/2018;20000.0;mcc_52;segmento_1;cidade_61;bairro_3241;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
80265cf;07/08/2019;11/04/2018;35000.0;mcc_24;segmento_16;cidade_2;bairro_5;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
2d9d3f3;31/07/2019;08/02/2018;51000.0;mcc_1;segmento_3;cidade_13;bairro_129;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f4b7665;12/07/2019;16/05/2018;90000.0;mcc_25;segmento_18;cidade_697;;canal_de_vendas_1;subcanal_de_vendas_3;uf_5;regiao_1
e1c3979;28/10/2019;22/07/2016;;mcc_1;segmento_3;cidade_17;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
ff7aab0;25/09/2019;20/01/2018;21000.0;mcc_13;segmento_13;cidade_19;bairro_410;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b024293;31/10/2019;04/01/2019;11200.0;mcc_2;segmento_2;cidade_113;bairro_2966;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
710768f;11/06/2019;29/05/2018;8000.0;mcc_3;segmento_1;cidade_6;;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
fe38ffe;07/10/2019;28/04/2018;100000.0;mcc_13;segmento_13;cidade_24;bairro_424;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9bb0f3d;16/09/2019;17/09/2018;15000.0;mcc_1;segmento_3;cidade_33;bairro_919;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
80313f8;19/07/2019;04/10/2017;;mcc_6;segmento_1;cidade_36;bairro_3131;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
ea2a8c2;24/07/2019;27/11/2017;;mcc_4;segmento_4;cidade_11;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
6757824;13/06/2019;29/06/2018;25100.0;mcc_1;segmento_3;cidade_6;bairro_831;canal_de_vendas_1;subcanal_de_vendas_1;uf_8;regiao_3
bc44be5;02/10/2019;28/11/2016;;mcc_26;segmento_18;cidade_35;bairro_55;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
9a85272;02/10/2019;23/01/2019;10200.0;mcc_101;segmento_5;cidade_97;bairro_856;canal_de_vendas_1;subcanal_de_vendas_2;uf_1;regiao_1
8ec11c8;28/06/2019;24/01/2018;40000.0;mcc_8;segmento_10;cidade_1;bairro_290;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
24a4869;06/08/2019;04/10/2017;;mcc_27;segmento_19;cidade_358;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_6;regiao_2
dd3ac44;14/08/2019;25/10/2018;60000.0;mcc_3;segmento_1;cidade_314;bairro_3054;canal_de_vendas_1;subcanal_de_vendas_3;uf_1;regiao_1
d0c00b8;12/09/2019;28/12/2018;20000.0;mcc_2;segmento_2;cidade_42;bairro_1373;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3
eb26a71;25/09/2019;16/08/2018;40000.0;mcc_13;segmento_13;cidade_1;bairro_103;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
a1828fa;18/06/2019;13/06/2018;21000.0;mcc_1;segmento_3;cidade_86;bairro_721;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
8c74ae0;28/10/2019;08/04/2019;12000.0;mcc_4;segmento_4;cidade_345;bairro_1;canal_de_vendas_1;subcanal_de_vendas_4;uf_3;regiao_2
72a620f;05/08/2019;05/10/2018;30000.0;mcc_1;segmento_3;cidade_1;bairro_1222;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
f30efe6;01/10/2019;31/08/2018;50000.0;mcc_65;segmento_19;cidade_3;bairro_84;canal_de_vendas_1;subcanal_de_vendas_1;uf_3;regiao_2
f689061;01/07/2019;09/02/2018;;mcc_1;segmento_3;cidade_167;bairro_100;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
d4ee799;02/07/2019;10/11/2016;;mcc_3;segmento_1;cidade_68;bairro_15;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
9a75e21;07/10/2019;22/08/2017;;mcc_4;segmento_4;cidade_290;;canal_de_vendas_1;subcanal_de_vendas_1;uf_5;regiao_1
0a2d103;06/08/2019;24/03/2017;;mcc_2;segmento_2;cidade_158;bairro_1060;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
75f95f7;28/06/2019;31/05/2017;;mcc_12;segmento_1;cidade_35;bairro_55;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
bf64a86;05/09/2019;28/02/2018;46000.0;mcc_23;segmento_25;cidade_2;bairro_539;canal_de_vendas_1;subcanal_de_vendas_1;uf_2;regiao_1
e027f33;31/05/2019;10/10/2017;12000.0;mcc_30;segmento_8;cidade_46;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
4c5bc1c;28/06/2019;19/09/2018;20000.0;mcc_8;segmento_10;cidade_61;bairro_704;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
87f3166;07/10/2019;19/12/2017;12700.0;mcc_9;segmento_11;cidade_211;bairro_778;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
3828ab6;22/05/2019;07/06/2018;5000.0;mcc_1;segmento_3;cidade_8;bairro_558;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
ccaafcf;25/09/2019;22/12/2017;12000.0;mcc_3;segmento_1;cidade_8;bairro_140;canal_de_vendas_1;subcanal_de_vendas_1;uf_10;regiao_4
895ee7b;07/10/2019;09/09/2016;;mcc_3;segmento_1;cidade_42;bairro_480;canal_de_vendas_1;subcanal_de_vendas_1;uf_15;regiao_3
d8d59f2;11/10/2019;14/07/2017;5000.0;mcc_34;segmento_15;cidade_1;bairro_91;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
b23a9e4;30/07/2019;17/04/2018;20000.0;mcc_1;segmento_3;cidade_12;bairro_1327;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
4528aff;12/08/2019;28/12/2017;20000.0;mcc_14;segmento_2;cidade_1;bairro_17;canal_de_vendas_1;subcanal_de_vendas_1;uf_1;regiao_1
980edaf;26/09/2019;16/08/2017;16000.0;mcc_4;segmento_4;cidade_52;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
a1f891e;29/04/2019;05/10/2017;30000.0;mcc_14;segmento_2;cidade_127;bairro_1;canal_de_vendas_1;subcanal_de_vendas_1;uf_4;regiao_2
