,client_id,data_de_desembolso,data_cadastro,tpv_prometido,mcc,segmento,cidade,bairro,canal_de_vendas,subcanal_de_vendas,uf,regiao,data_de_desembolso_y,limite,juros_am,retencao,default_60d,default_mar,subcanal_de_vendas_ord,segmento_ord,regiao_ord,mcc_ord,uf_ord,canal_de_vendas_ord,bairro_ord,cidade_ord
164,056cd9a,25/10/2019,24/07/2018,15000.0,9,11,157,1,1,1,6,2,2019-10-25,8600.0,4.99,21.8,1,1,2,6,1,77,16,1,1295,415
165,0579d2c,28/10/2019,24/07/2017,20000.0,23,25,1,647,1,1,1,1,2019-10-28,8300.0,6.39,20.1,0,1,2,26,3,119,15,1,1422,405
166,057beb9,09/10/2019,28/06/2018,30000.0,74,10,1,256,1,1,1,1,2019-10-09,26100.0,2.89,28.5,1,1,2,3,3,115,15,1,1382,405
167,057c33c,07/10/2019,09/02/2018,60000.0,17,20,1,1,1,1,1,1,2019-10-07,54700.0,1.89,20.3,0,0,2,12,3,97,15,1,1295,405
168,057c48f,16/09/2019,06/12/2018,35000.0,1,3,9,438,1,1,6,2,2019-09-16,26900.0,2.89,15.9,0,0,2,10,1,92,16,1,212,355
169,057d8cb,31/10/2019,06/03/2019,50100.0,7,7,27,1,1,2,1,1,2019-10-31,8900.0,6.39,17.7,0,0,4,20,3,101,15,1,1295,354
170,05834f1,31/10/2019,11/12/2018,7000.0,1,3,11,1,1,1,4,2,2019-10-31,2800.0,6.39,12.3,0,0,2,10,1,92,7,1,1295,462
171,05915f2,28/10/2019,17/12/2018,20000.0,11,8,122,2451,1,1,2,1,2019-10-28,6500.0,6.39,33.1,1,1,2,4,3,72,14,1,1668,496
172,059ba15,28/10/2019,22/03/2019,28000.0,1,3,5,1160,1,2,5,1,2019-10-28,9700.0,6.39,17.9,0,0,4,10,3,92,19,1,560,420
173,05abbb3,16/10/2019,13/09/2018,55000.0,4,4,34,10,1,1,2,1,2019-10-16,14900.0,4.29,13.9,0,0,2,21,3,108,14,1,1296,350
174,05bb2e6,16/10/2019,03/10/2018,500000.0,3,1,222,1,1,1,3,2,2019-10-16,11700.0,4.99,22.5,0,0,2,14,1,87,8,1,1295,46
175,05bb51d,25/09/2019,16/02/2017,120000.0,22,15,89,1,1,1,1,1,2019-09-25,69000.0,1.89,10.5,0,0,2,23,3,110,15,1,1295,359
176,05c4337,11/09/2019,29/08/2017,75000.0,6,1,1,56,1,1,1,1,2019-09-11,63200.0,1.89,15.8,0,0,2,14,3,78,15,1,1309,405
177,05c4fa6,01/10/2019,07/02/2019,18000.0,17,20,151,100,1,1,24,5,2019-10-01,3700.0,6.39,8.8,0,0,2,12,2,97,25,1,25,458
178,05ce37d,02/09/2019,28/09/2018,20000.0,4,4,104,1,1,1,9,3,2019-09-02,48300.0,2.19,28.7,1,0,2,21,5,108,24,1,1295,369
179,05dbc1a,23/09/2019,04/04/2017,20000.0,63,22,1,64,1,1,1,1,2019-09-23,12400.0,4.99,18.7,0,0,2,8,3,105,15,1,1340,405
180,05dedbc,07/10/2019,24/01/2019,15135.0,4,4,31,202,1,1,2,1,2019-10-07,9500.0,6.39,24.3,0,0,2,21,3,108,14,1,1307,391
181,05fe103,06/09/2019,23/11/2018,6000.0,1,3,11,1,1,1,4,2,2019-09-06,5200.0,6.39,37.4,0,0,2,10,1,92,7,1,1295,462
182,0620f2c,25/09/2019,07/11/2018,34500.0,3,1,48,864,1,1,2,1,2019-09-25,34500.0,2.89,22.1,0,0,2,14,3,87,14,1,435,390
183,062e815,12/09/2019,14/09/2017,10000.0,4,4,147,0,1,1,2,1,2019-09-12,11700.0,4.99,28.8,1,0,2,21,3,108,14,1,1297,293
184,063f035,07/10/2019,20/02/2019,15000.0,2,2,1,1355,1,1,1,1,2019-10-07,8800.0,6.39,16.4,0,0,2,13,3,98,15,1,633,405
185,063f899,25/10/2019,02/03/2019,10000.0,12,1,538,0,1,1,1,1,2019-10-25,5600.0,6.39,21.9,0,1,2,14,3,139,15,1,1297,515
186,064772e,11/10/2019,17/04/2018,40000.0,58,26,1,569,1,1,1,1,2019-10-11,13800.0,4.99,15.3,0,0,2,7,3,127,15,1,286,405
187,064bc78,07/10/2019,17/01/2019,110000.0,21,24,23,217,1,1,13,3,2019-10-07,55200.0,2.49,5.6,1,0,2,9,5,90,3,1,1378,344
188,067fb9e,02/10/2019,05/02/2019,40000.0,8,10,1,253,1,1,1,1,2019-10-02,14700.0,6.39,21.7,0,0,2,3,3,76,15,1,107,405
189,068004b,07/10/2019,23/07/2016,25000.0,1,3,2,0,1,1,2,1,2019-10-07,27600.0,2.89,18.5,0,0,2,10,3,92,14,1,1297,385
190,0687e2c,20/09/2019,14/11/2017,100000.0,3,1,154,0,1,1,4,2,2019-09-20,69000.0,1.89,14.8,0,0,2,14,1,87,7,1,1297,287
191,068ccb4,28/10/2019,28/02/2019,70000.0,4,4,3,84,1,1,3,2,2019-10-28,36500.0,3.59,14.0,0,0,2,21,1,108,8,1,1349,366
192,068df27,07/10/2019,08/05/2018,100000.0,18,21,4,343,1,1,7,4,2019-10-07,69000.0,1.89,15.2,0,0,2,22,4,109,10,1,1388,372
193,069bdda,16/10/2019,06/03/2019,20000.0,24,16,46,2801,1,1,1,1,2019-10-16,4400.0,6.39,18.9,0,0,2,11,3,125,15,1,1036,349
194,06ac288,31/10/2019,19/01/2018,20000.0,93,6,43,2467,1,1,2,1,2019-10-31,59300.0,1.89,17.4,0,0,2,18,3,134,14,1,949,475
195,06b7f6c,25/09/2019,21/08/2018,20000.0,6,1,105,879,1,1,2,1,2019-09-25,22100.0,2.89,18.3,0,0,2,14,3,78,14,1,444,425
196,06ce9da,02/10/2019,24/09/2017,35000.0,14,2,1,313,1,1,1,1,2019-10-02,44200.0,2.89,21.2,0,0,2,13,3,91,15,1,139,405
197,06d170a,28/10/2019,23/11/2018,15000.0,24,16,11,1,1,1,4,2,2019-10-28,2800.0,4.99,3.9,1,1,2,11,1,125,7,1,1295,462
198,06daee2,15/10/2019,24/08/2015,20000.0,16,14,4,74,1,1,7,4,2019-10-15,17800.0,3.59,14.1,1,0,2,15,4,88,10,1,1341,372
199,06dbd45,02/10/2019,17/01/2019,10000.0,19,17,94,907,1,1,3,2,2019-10-02,3800.0,6.39,17.7,1,1,2,1,1,82,8,1,1605,453
200,06e271e,11/10/2019,16/11/2018,10000.0,27,19,48,1,1,1,2,1,2019-10-11,8500.0,4.99,21.1,0,0,2,5,3,83,14,1,1295,390
201,06ebbd1,31/10/2019,05/09/2018,30000.0,17,20,380,0,1,1,9,3,2019-10-31,19600.0,4.99,23.8,1,1,2,12,5,97,24,1,1297,570
202,06f35bc,31/10/2019,11/01/2019,7000.0,11,8,90,789,1,1,6,2,2019-10-31,1200.0,6.39,8.4,1,0,2,4,1,72,16,1,1215,329
203,06f6ff1,30/09/2019,24/08/2018,30000.0,17,20,122,1,1,1,2,1,2019-09-30,13800.0,4.99,12.3,0,1,2,12,3,97,14,1,1295,496
204,06fff4d,04/10/2019,04/06/2018,20000.8,2,2,14,1,1,1,3,2,2019-10-04,6900.0,2.89,3.9,0,0,2,13,1,98,8,1,1295,371
205,070ee42,04/09/2019,16/07/2018,5000.0,3,1,545,0,1,1,5,1,2019-09-04,15200.0,4.29,23.5,0,0,2,14,3,87,19,1,1297,195
206,07147a6,24/10/2019,09/04/2018,10000.0,22,15,5,2811,1,2,5,1,2019-10-24,3400.0,5.69,21.0,0,0,4,23,3,110,19,1,1040,420
207,071aa50,28/10/2019,05/12/2018,30000.0,47,6,111,1710,1,1,12,1,2019-10-28,20700.0,3.59,17.8,0,0,2,18,3,112,13,1,766,335
208,071f30e,31/10/2019,11/04/2019,25000.0,33,5,23,123,1,1,13,3,2019-10-31,5200.0,6.39,15.3,0,0,2,17,5,124,3,1,39,344
209,07280ca,15/10/2019,18/07/2018,15000.0,28,8,7,1690,1,1,9,3,2019-10-15,10200.0,4.99,24.8,0,0,2,4,5,66,24,1,759,449
210,072cc1a,07/10/2019,20/09/2018,20000.0,20,23,804,2257,1,1,2,1,2019-10-07,61200.0,1.89,19.7,0,0,2,25,3,120,14,1,901,268
211,0731ab3,17/10/2019,04/08/2015,20000.0,42,1,18,182,1,1,3,2,2019-10-17,27600.0,3.59,13.5,0,0,2,14,1,121,8,1,1330,389
212,0731f20,12/09/2019,24/08/2018,90000.0,6,1,210,18,1,1,3,2,2019-09-12,69000.0,1.89,15.5,0,0,2,14,1,78,8,1,1348,39
213,0742cc5,07/10/2019,31/10/2017,20000.0,19,17,10,611,1,1,11,3,2019-10-07,24800.0,3.59,19.3,0,1,2,1,5,82,21,1,1421,395
214,0751a70,23/09/2019,22/11/2017,20000.0,16,14,18,93,1,1,3,2,2019-09-23,14700.0,4.99,22.0,0,0,2,15,1,88,8,1,1342,389
215,07706fc,02/09/2019,06/02/2018,20000.0,125,6,33,1564,1,1,1,1,2019-09-02,7000.0,4.99,25.3,0,0,2,18,3,25,15,1,724,386
216,0770ee1,31/10/2019,20/03/2019,15000.0,7,7,100,2322,1,1,1,1,2019-10-31,4900.0,6.39,15.1,0,0,2,20,3,101,15,1,922,360
217,078688c,15/10/2019,22/02/2018,9200.0,122,19,2,1,1,1,2,1,2019-10-15,6900.0,5.69,18.9,0,0,2,5,3,149,14,1,1295,385
218,07895b7,04/10/2019,11/07/2017,20000.0,49,8,107,461,1,1,6,2,2019-10-04,13500.0,6.39,16.8,0,0,2,4,1,128,16,1,1337,379
219,078bae6,03/09/2019,10/10/2017,70000.0,15,5,39,1,1,1,4,2,2019-09-03,44900.0,2.89,35.4,0,0,2,17,1,71,7,1,1295,423
220,078e7f6,31/10/2019,28/04/2019,22000.0,87,6,52,1,1,1,4,2,2019-10-31,800.0,6.39,13.9,0,0,2,18,1,80,7,1,1295,353
221,07b012c,25/09/2019,11/10/2017,20000.0,4,4,56,27,1,1,4,2,2019-09-25,20700.0,2.89,15.1,0,0,2,21,1,108,7,1,1310,2
222,07b6ca3,07/10/2019,09/02/2019,10000.0,51,17,1,1309,1,1,1,1,2019-10-07,2800.0,6.39,18.3,0,0,2,1,3,48,15,1,620,405
223,07b77ca,28/10/2019,12/07/2017,15000.0,22,15,7,215,1,1,9,3,2019-10-28,8900.0,4.99,25.3,0,0,2,23,5,110,24,1,1333,449
224,07b9358,08/10/2019,25/05/2018,35000.0,2,2,353,0,1,1,4,2,2019-10-08,27600.0,2.89,14.7,0,0,2,13,1,98,7,1,1297,111
225,07c5653,05/09/2019,31/08/2018,26000.0,1,3,55,369,1,1,1,1,2019-09-05,700.0,7.09,8.8,0,0,2,10,3,92,15,1,168,1
226,07cbf31,08/10/2019,27/10/2018,40000.0,2,2,369,0,1,1,4,2,2019-10-08,45200.0,3.59,15.1,0,0,2,13,1,98,7,1,1297,119
227,07cf4fe,29/10/2019,24/01/2019,16000.0,22,15,87,0,1,1,1,1,2019-10-29,9700.0,6.39,33.6,0,0,2,23,3,110,15,1,1297,463
228,07d1d63,21/10/2019,29/01/2018,20000.0,15,5,5,372,1,2,5,1,2019-10-21,8300.0,5.69,18.5,0,0,4,17,3,71,19,1,171,420
229,07d4896,13/09/2019,06/12/2018,45000.0,34,15,4,1728,1,1,7,4,2019-09-13,9700.0,4.99,32.3,0,0,2,23,4,65,10,1,768,372
230,07d632e,25/10/2019,28/03/2019,16000.0,18,21,17,58,1,1,2,1,2019-10-25,5600.0,6.39,21.1,0,0,2,22,3,109,14,1,11,396
231,07dd361,28/10/2019,05/12/2018,5000.0,10,12,16,2631,1,1,4,2,2019-10-28,3400.0,6.39,19.2,0,0,2,2,1,75,7,1,988,450
232,07e704d,03/09/2019,16/11/2018,12000.0,27,19,48,1,1,1,2,1,2019-09-03,10400.0,4.99,25.8,1,1,2,5,3,83,14,1,1295,390
233,07f539a,25/09/2019,26/07/2018,12000.0,38,26,5,1,1,2,5,1,2019-09-25,10800.0,4.99,26.5,0,0,4,7,3,84,19,1,1295,420
234,080b6b8,07/10/2019,01/02/2019,50000.0,53,7,114,2922,1,1,1,1,2019-10-07,13800.0,6.39,17.6,0,0,2,20,3,95,15,1,1065,7
235,080de1c,16/10/2019,26/03/2019,6000.0,122,19,28,612,1,1,1,1,2019-10-16,700.0,6.39,15.4,1,1,2,5,3,149,15,1,1457,332
236,08213a0,25/09/2019,12/11/2018,7000.0,54,14,1,95,1,1,1,1,2019-09-25,11600.0,4.99,21.6,1,1,2,15,3,123,15,1,1369,405
237,083ab5c,31/10/2019,12/02/2019,40000.0,3,1,50,626,1,1,3,2,2019-10-31,10400.0,6.39,17.7,0,0,2,14,1,87,8,1,311,368
238,083c795,23/09/2019,03/04/2018,8000.0,106,26,2,76,1,1,2,1,2019-09-23,8900.0,4.99,19.8,0,0,2,7,3,18,14,1,1292,385
239,08416a6,28/10/2019,16/04/2019,20000.0,2,2,2,47,1,1,2,1,2019-10-28,2500.0,6.39,21.8,0,0,2,13,3,98,14,1,6,385
240,085d806,22/10/2019,04/07/2017,10000.0,1,3,1,92,1,1,1,1,2019-10-22,4100.0,4.99,17.3,0,0,2,10,3,92,15,1,1325,405
241,0868f00,16/10/2019,13/03/2019,15000.0,2,2,47,1,1,1,3,2,2019-10-16,4100.0,6.39,8.6,0,0,2,13,1,98,8,1,1295,330
242,086b6d7,28/10/2019,24/01/2018,15000.0,14,2,195,0,1,1,4,2,2019-10-28,2500.0,4.99,12.0,0,0,2,13,1,91,7,1,1297,31
243,087f870,16/10/2019,14/03/2019,17000.0,8,10,4,60,1,1,7,4,2019-10-16,5500.0,6.39,15.1,0,0,2,3,4,76,10,1,1287,372
244,0882bcf,20/09/2019,19/09/2017,17500.0,8,10,521,1,1,3,5,1,2019-09-20,9200.0,4.99,16.6,0,1,1,3,3,76,19,1,1295,553
245,08a0b4f,28/10/2019,23/11/2017,20000.0,1,3,29,39,1,1,5,1,2019-10-28,5900.0,6.39,26.5,0,0,2,10,3,92,19,1,1365,342
246,08a4051,25/09/2019,12/07/2018,10000.0,7,7,2,903,1,1,2,1,2019-09-25,11800.0,4.29,22.4,1,1,2,20,3,101,14,1,1604,385
247,08a9ed9,30/10/2019,29/03/2019,40000.0,2,2,457,0,1,1,2,1,2019-10-30,16600.0,4.29,20.4,0,0,2,13,3,98,14,1,1297,163
248,08b1aa3,12/09/2019,23/05/2018,40000.0,8,10,177,331,1,1,2,1,2019-09-12,69000.0,1.89,13.9,0,0,2,3,3,76,14,1,1171,447
249,08b28e9,10/10/2019,14/12/2018,98400.0,22,15,443,1,1,1,5,1,2019-10-10,69000.0,1.89,14.2,0,0,2,23,3,110,19,1,1295,157
250,08b79fa,16/10/2019,09/02/2018,20000.0,2,2,12,1435,1,1,1,1,2019-10-16,2500.0,5.69,11.0,0,0,2,13,3,98,15,1,671,339
251,08b97b3,23/10/2019,27/02/2019,80000.0,2,2,9,41,1,1,6,2,2019-10-23,47500.0,3.59,14.4,0,0,2,13,1,98,16,1,1167,355
252,08d12c5,07/10/2019,17/10/2018,10000.0,2,2,2,0,1,1,2,1,2019-10-07,7900.0,4.99,19.9,0,0,2,13,3,98,14,1,1297,385
253,08d663b,16/10/2019,19/09/2017,45000.0,17,20,22,513,1,3,1,1,2019-10-16,33900.0,2.89,17.0,0,0,1,12,3,97,15,1,256,436
254,08d9275,07/10/2019,28/02/2019,120000.0,1,3,404,2013,1,1,20,4,2019-10-07,20700.0,3.59,5.0,1,1,2,10,4,92,22,1,1651,572
255,08da36b,26/09/2019,20/06/2018,23000.0,1,3,149,1988,1,1,3,2,2019-09-26,13100.0,4.99,17.9,0,0,2,10,1,92,8,1,829,400
256,08dffc3,16/10/2019,09/03/2018,20000.0,35,16,47,12,1,1,3,2,2019-10-16,5200.0,5.69,13.2,0,0,2,11,1,73,8,1,1299,330
257,08ec5ea,01/10/2019,05/10/2018,35000.0,60,6,390,0,1,1,1,1,2019-10-01,40000.0,2.89,26.2,0,0,2,18,3,70,15,1,1297,129
258,08edf91,18/10/2019,23/08/2019,6500.0,4,4,10,912,1,1,11,3,2019-10-18,4500.0,5.69,20.7,0,0,2,21,5,108,21,1,462,395
259,08f5826,07/10/2019,24/07/2018,100000.0,47,6,1,75,1,1,1,1,2019-10-07,69000.0,1.89,10.9,1,1,2,18,3,112,15,1,1404,405
260,08f5a43,29/10/2019,20/12/2018,10000.0,29,6,50,1,1,1,3,2,2019-10-29,300.0,5.69,19.6,0,0,2,18,1,117,8,1,1295,368
261,08f6844,03/10/2019,06/11/2018,15000.0,73,7,29,1091,1,1,5,1,2019-10-03,13400.0,4.99,21.8,0,1,2,20,3,106,19,1,1517,342
262,08f7ff4,25/10/2019,13/12/2018,20000.0,3,1,1,256,1,1,1,1,2019-10-25,9000.0,3.59,9.8,0,0,2,14,3,87,15,1,1382,405
263,08fe218,26/09/2019,20/12/2018,60000.0,80,4,21,157,1,1,5,1,2019-09-26,34500.0,2.89,13.6,0,0,2,21,3,6,19,1,1363,361
264,090414a,30/09/2019,18/04/2017,35000.0,7,7,76,350,1,1,3,2,2019-09-30,42200.0,2.89,18.7,0,0,2,20,1,101,8,1,159,4
265,0916b93,17/10/2019,20/10/2017,15000.0,81,6,13,50,1,1,1,1,2019-10-17,6900.0,4.99,23.1,1,0,2,18,3,51,15,1,1160,435
266,091f5af,31/10/2019,04/04/2019,20000.0,7,7,401,1,1,1,10,4,2019-10-31,4200.0,6.39,22.1,0,0,2,20,4,101,17,1,1295,135
267,092ac7c,28/10/2019,04/04/2019,10000.0,5,9,12,1536,1,1,1,1,2019-10-28,1400.0,6.39,23.2,0,0,2,24,3,113,15,1,711,339
268,093656c,30/09/2019,27/11/2018,10000.0,17,20,23,59,1,1,13,3,2019-09-30,5500.0,4.99,11.9,0,0,2,12,5,97,3,1,1286,344
269,0938b9e,23/10/2019,26/07/2018,6800.0,15,5,12,3146,1,1,1,1,2019-10-23,11900.0,4.29,25.8,1,0,2,17,3,71,15,1,1274,339
270,093da73,15/10/2019,07/11/2018,9000.0,1,3,318,1778,1,4,4,2,2019-10-15,11000.0,4.29,23.1,0,0,3,10,1,92,7,1,779,93
271,094f54a,23/09/2019,05/10/2018,30000.0,3,1,5,1070,1,2,5,1,2019-09-23,38600.0,2.89,15.4,0,0,4,14,3,87,19,1,520,420
272,09565ca,16/10/2019,25/08/2018,50000.0,4,4,31,942,1,1,2,1,2019-10-16,19100.0,3.59,18.3,1,1,2,21,3,108,14,1,1398,391
273,09568f6,02/09/2019,10/04/2018,15000.0,3,1,8,201,1,1,10,4,2019-09-02,11000.0,4.29,23.7,0,0,2,14,4,87,17,1,78,428
274,0959b98,30/09/2019,04/10/2018,100000.0,1,3,3,1544,1,1,3,2,2019-09-30,55200.0,1.89,25.2,1,1,2,10,1,92,8,1,1640,366
275,095a07e,28/10/2019,28/03/2019,45000.0,23,25,41,493,1,1,17,5,2019-10-28,4200.0,6.39,22.2,0,1,2,26,2,119,18,1,1451,393
276,09664d0,31/10/2019,30/03/2019,22000.0,1,3,13,1,1,1,1,1,2019-10-31,4400.0,6.39,16.6,0,0,2,10,3,92,15,1,1295,435
277,0976a96,25/10/2019,08/12/2017,13000.0,4,4,3,286,1,1,3,2,2019-10-25,4700.0,6.39,29.2,0,0,2,21,1,108,8,1,1383,366
278,0976d04,15/10/2019,13/03/2018,20000.0,29,6,76,1526,1,1,3,2,2019-10-15,20000.0,3.59,20.1,0,0,2,18,1,117,8,1,706,4
279,0979a54,11/10/2019,10/06/2017,20000.0,71,5,71,2579,1,1,6,2,2019-10-11,46700.0,2.89,18.0,0,0,2,17,1,143,16,1,979,388
280,097bca7,23/10/2019,27/03/2019,25000.0,11,8,10,150,1,1,11,3,2019-10-23,3900.0,6.39,16.1,1,1,2,4,5,72,21,1,1346,395
281,097d542,28/10/2019,25/08/2017,20000.0,19,17,40,0,1,1,1,1,2019-10-28,4100.0,5.69,17.4,0,0,2,1,3,82,15,1,1297,352
282,0988bd2,11/10/2019,25/09/2018,20000.0,108,5,189,10,1,1,2,1,2019-10-11,11700.0,4.99,19.4,1,1,2,17,3,153,14,1,1296,440
283,09924ae,28/10/2019,28/02/2019,20000.0,4,4,297,0,1,1,4,2,2019-10-28,3900.0,6.39,15.1,0,0,2,21,1,108,7,1,1297,83
284,0992c1a,10/09/2019,16/11/2017,10000.0,1,3,1,962,1,1,1,1,2019-09-10,10600.0,4.99,15.9,0,0,2,10,3,92,15,1,483,405
285,099e43f,31/10/2019,29/04/2019,15000.0,132,6,3,37,1,1,3,2,2019-10-31,3800.0,6.39,18.3,1,1,2,18,1,158,8,1,1399,366
286,099ea73,21/10/2019,02/02/2018,15000.0,3,1,21,2002,1,1,5,1,2019-10-21,4100.0,4.99,4.5,0,0,2,14,3,87,19,1,834,361
287,09abe4b,12/09/2019,25/10/2018,15000.0,2,2,3,37,1,1,3,2,2019-09-12,15800.0,4.29,23.7,1,0,2,13,1,98,8,1,1399,366
288,09b995d,16/10/2019,28/01/2019,30000.0,16,14,28,2910,1,1,1,1,2019-10-16,20700.0,4.29,13.1,0,0,2,15,3,88,15,1,1063,332
289,09bdfd4,30/10/2019,21/12/2018,50000.0,1,3,1,2923,1,1,1,1,2019-10-30,10700.0,4.99,11.5,0,1,2,10,3,92,15,1,1565,405
290,09cad3c,30/10/2019,19/12/2018,15000.0,4,4,91,599,1,1,6,2,2019-10-30,7500.0,4.99,11.0,0,0,2,21,1,108,16,1,298,334
291,09d6528,30/10/2019,29/12/2017,70000.0,99,6,28,1,1,1,1,1,2019-10-30,31000.0,3.59,21.5,0,0,2,18,3,14,15,1,1295,332
292,09e68eb,09/10/2019,24/08/2018,41000.0,12,1,179,3,1,1,6,2,2019-10-09,41400.0,1.89,13.6,0,0,2,14,1,139,16,1,1279,25
293,09e7c0a,23/09/2019,03/08/2018,25000.0,31,4,32,605,1,1,16,3,2019-09-23,11100.0,4.99,32.2,0,0,2,21,5,85,20,1,303,377
294,09ecac6,15/10/2019,05/10/2017,11350.0,10,12,3,118,1,1,3,2,2019-10-15,6700.0,4.99,18.5,0,0,2,2,1,75,8,1,1328,366
295,09f5011,19/09/2019,01/08/2018,8000.0,83,26,2,5,1,1,2,1,2019-09-19,11600.0,4.29,23.7,1,0,2,7,3,50,14,1,1293,385
296,0a1d955,28/10/2019,03/12/2018,10000.0,3,1,35,325,1,1,4,2,2019-10-28,10800.0,6.39,27.1,0,0,2,14,1,87,7,1,144,337
297,0a3bf8a,28/10/2019,15/02/2019,7000.0,18,21,4,2,1,1,7,4,2019-10-28,3400.0,6.39,14.9,0,0,2,22,4,109,10,1,1281,372
298,0a4a02c,05/09/2019,07/11/2018,50000.0,3,1,62,2883,1,1,1,1,2019-09-05,39500.0,2.89,26.6,0,0,2,14,3,87,15,1,1056,452
299,0a4a477,20/09/2019,11/10/2017,20000.0,71,5,795,0,1,3,6,2,2019-09-20,24100.0,2.89,19.7,0,1,1,17,1,143,16,1,1297,562
300,0a4e63c,16/10/2019,27/03/2019,20000.0,78,5,48,1372,1,1,2,1,2019-10-16,7600.0,6.39,15.4,0,0,2,17,3,147,14,1,641,390
301,0a51208,25/09/2019,17/10/2018,30000.0,59,6,394,0,1,1,4,2,2019-09-25,12300.0,4.99,24.5,0,1,2,18,1,140,7,1,1297,472
302,0a52e1e,02/10/2019,07/01/2019,19000.0,56,6,4,2,1,1,7,4,2019-10-02,4100.0,6.39,8.0,1,1,2,18,4,129,10,1,1281,372
303,0a5a20b,12/09/2019,19/11/2018,92000.0,26,18,2,1102,1,1,2,1,2019-09-12,69000.0,1.89,15.4,0,0,2,16,3,99,14,1,534,385
304,0a5d6c7,21/10/2019,29/03/2019,15000.0,1,3,41,106,1,1,17,5,2019-10-21,2600.0,6.39,25.1,0,0,2,10,2,92,18,1,28,393
305,0a60ed8,07/10/2019,31/10/2018,20000.0,4,4,254,1,1,1,12,1,2019-10-07,12100.0,4.99,22.4,0,0,2,21,3,108,13,1,1295,65
306,0a6321c,06/09/2019,13/10/2017,45000.0,1,3,39,1,1,1,4,2,2019-09-06,45300.0,2.89,22.4,0,0,2,10,1,92,7,1,1295,423
307,0a69d48,31/10/2019,09/08/2018,20000.0,3,1,11,39,1,1,4,2,2019-10-31,1400.0,6.39,15.6,0,0,2,14,1,87,7,1,1365,462
308,0a728d0,23/10/2019,10/09/2018,55000.0,31,4,97,519,1,2,1,1,2019-10-23,16000.0,4.29,17.4,0,0,4,21,3,85,15,1,261,331
309,0a86317,20/09/2019,26/01/2018,85000.0,2,2,1,256,1,1,1,1,2019-09-20,38600.0,2.89,10.7,0,0,2,13,3,98,15,1,1382,405
310,0a8b965,21/10/2019,27/02/2019,30000.0,3,1,290,0,1,1,5,1,2019-10-21,23400.0,3.59,14.1,0,0,2,14,3,87,19,1,1297,543
311,0a8d661,16/10/2019,06/03/2019,30000.0,2,2,12,1327,1,1,1,1,2019-10-16,33100.0,3.59,17.8,0,0,2,13,3,98,15,1,628,339
312,0a9451e,02/10/2019,19/12/2018,20000.0,5,9,57,283,1,1,6,2,2019-10-02,4000.0,6.39,20.9,0,0,2,24,1,113,16,1,124,433
313,0aaf9b7,30/10/2019,10/12/2018,10000.0,3,1,12,952,1,1,1,1,2019-10-30,2900.0,6.39,31.9,0,0,2,14,3,87,15,1,480,339
314,0ab496b,08/10/2019,15/01/2019,20000.0,15,5,172,1,1,1,6,2,2019-10-08,4700.0,6.39,14.6,0,0,2,17,1,71,16,1,1295,460
315,0ab532a,28/10/2019,15/02/2019,5000.0,42,1,33,1,1,1,1,1,2019-10-28,3200.0,6.39,16.6,0,0,2,14,3,121,15,1,1295,386
316,0abac1e,21/10/2019,12/03/2019,3000.0,21,24,2,34,1,1,2,1,2019-10-21,1700.0,6.39,23.1,0,1,2,9,3,90,14,1,1480,385
317,0abba77,28/10/2019,07/01/2019,5000.0,18,21,76,236,1,1,3,2,2019-10-28,5800.0,6.39,27.4,0,0,2,22,1,109,8,1,96,4
318,0abe529,02/10/2019,02/06/2017,20000.0,1,3,2,22,1,1,2,1,2019-10-02,69000.0,1.89,9.1,0,0,2,10,3,92,14,1,1344,385
319,0ac7424,23/10/2019,22/03/2019,64000.0,2,2,78,149,1,1,8,3,2019-10-23,24800.0,4.99,17.8,0,0,2,13,5,98,9,1,1162,347
320,0acd4d7,02/10/2019,08/11/2016,20000.0,1,3,2,1,1,1,2,1,2019-10-02,43400.0,2.89,18.0,0,0,2,10,3,92,14,1,1295,385
321,0ad77fa,11/09/2019,13/07/2018,4000.0,3,1,94,243,1,1,3,2,2019-09-11,12300.0,4.29,26.7,0,0,2,14,1,87,8,1,100,453
322,0ae4018,20/09/2019,09/06/2017,30000.0,20,23,35,42,1,1,4,2,2019-09-20,26100.0,2.89,17.7,0,0,2,25,1,120,7,1,1313,337
323,0ae6456,16/10/2019,06/02/2019,30000.0,15,5,246,1971,1,1,1,1,2019-10-16,19200.0,4.29,18.5,0,0,2,17,3,71,15,1,825,60
324,0af3661,31/10/2019,23/08/2018,20000.0,18,21,87,2788,1,1,1,1,2019-10-31,9000.0,6.39,20.0,0,0,2,22,3,109,15,1,1027,463
325,0afa0cc,02/09/2019,06/11/2018,32000.0,3,1,1,17,1,1,1,1,2019-09-02,30100.0,2.89,27.3,0,0,2,14,3,87,15,1,1288,405
326,0b0d2f9,30/10/2019,30/06/2018,65000.0,12,1,104,2827,1,1,9,3,2019-10-30,41400.0,2.89,14.9,0,0,2,14,5,139,24,1,1044,369
327,0b11e69,25/10/2019,30/11/2016,20000.0,13,13,17,1,1,1,2,1,2019-10-25,17300.0,3.59,23.7,0,0,2,19,3,89,14,1,1295,396
328,0b17d37,09/10/2019,19/06/2018,15000.0,7,7,786,0,1,3,5,1,2019-10-09,16300.0,4.99,24.1,0,0,1,20,3,101,19,1,1297,263
