,client_id,mes,tpv_,margem_tpv_,data_de_desembolso_
747,0148d53,2019-03-31,3689.89,52.53,2019-10-31
748,0148d53,2019-04-30,6272.7,80.83,2019-10-31
749,0148d53,2019-05-31,6481.33,68.39,2019-10-31
750,0148d53,2019-06-30,2540.54,36.29,2019-10-31
751,0148d53,2019-07-31,16938.9,81.84,2019-10-31
752,0148d53,2019-08-31,13920.0,129.57,2019-10-31
753,0148d53,2019-09-30,4332.6,59.31,2019-10-31
766,0150aa5,2018-12-31,13730.95,21.2,2019-09-23
767,0150aa5,2019-01-31,5861.84,7.32,2019-09-23
768,0150aa5,2019-02-28,5099.68,1.18,2019-09-23
769,0150aa5,2019-03-31,3175.67,7.3,2019-09-23
770,0150aa5,2019-04-30,5829.35,13.63,2019-09-23
771,0150aa5,2019-05-31,14314.41,4.86,2019-09-23
772,0150aa5,2019-06-30,11773.6,0.0,2019-09-23
773,0150aa5,2019-07-31,10262.78,12.57,2019-09-23
774,0150aa5,2019-08-31,16263.69,0.0,2019-09-23
775,015870b,2018-10-31,28494.33,427.43,2019-10-23
776,015870b,2018-11-30,29301.49,429.23,2019-10-23
777,015870b,2018-12-31,24278.05,368.38,2019-10-23
778,015870b,2019-01-31,6795.17,120.98,2019-10-23
779,015870b,2019-02-28,8786.79,156.65,2019-10-23
780,015870b,2019-03-31,9272.82,168.82,2019-10-23
781,015870b,2019-04-30,8539.89,148.99,2019-10-23
782,015870b,2019-05-31,8424.29,148.54,2019-10-23
783,015870b,2019-06-30,10458.41,177.08,2019-10-23
784,015870b,2019-07-31,14665.92,222.96,2019-10-23
785,015870b,2019-08-31,18468.49,257.89,2019-10-23
786,015870b,2019-09-30,1236.55,13.31,2019-10-23
811,0161d27,2018-10-31,47245.55,594.74,2019-10-21
812,0161d27,2018-11-30,58215.3,700.84,2019-10-21
813,0161d27,2018-12-31,67300.16,808.35,2019-10-21
814,0161d27,2019-01-31,53344.39,625.0,2019-10-21
815,0161d27,2019-02-28,47244.11,495.67,2019-10-21
816,0161d27,2019-03-31,41817.08,348.05,2019-10-21
817,0161d27,2019-04-30,41721.52,350.8,2019-10-21
818,0161d27,2019-05-31,47865.36,389.43,2019-10-21
819,0161d27,2019-06-30,48751.8,401.88,2019-10-21
820,0161d27,2019-07-31,45954.84,366.63,2019-10-21
821,0161d27,2019-08-31,44167.18,346.98,2019-10-21
822,0161d27,2019-09-30,35516.01,266.7,2019-10-21
835,01673d6,2018-11-30,8569.5,62.45,2019-09-25
836,01673d6,2018-12-31,38673.24,437.91,2019-09-25
837,01673d6,2019-01-31,30580.5,216.09,2019-09-25
838,01673d6,2019-02-28,14820.45,188.56,2019-09-25
839,01673d6,2019-03-31,34956.6,384.93,2019-09-25
840,01673d6,2019-04-30,36318.15,421.05,2019-09-25
841,01673d6,2019-05-31,59983.89,920.25,2019-09-25
842,01673d6,2019-06-30,22180.65,312.54,2019-09-25
843,01673d6,2019-07-31,82266.07,890.87,2019-09-25
844,01673d6,2019-08-31,53692.05,767.47,2019-09-25
857,0173ccb,2018-12-31,7922.13,121.28,2019-10-07
858,0173ccb,2019-01-31,13331.18,214.76,2019-10-07
859,0173ccb,2019-02-28,13039.47,204.29,2019-10-07
860,0173ccb,2019-03-31,10597.82,170.99,2019-10-07
861,0173ccb,2019-04-30,12178.7,190.72,2019-10-07
862,0173ccb,2019-05-31,12023.92,186.81,2019-10-07
863,0173ccb,2019-06-30,9932.89,157.28,2019-10-07
864,0173ccb,2019-07-31,13214.13,202.44,2019-10-07
865,0173ccb,2019-08-31,10928.77,170.35,2019-10-07
866,0173ccb,2019-09-30,11310.87,116.18,2019-10-07
903,01aff61,2018-10-31,24774.94,391.12,2019-10-07
904,01aff61,2018-11-30,27678.2,465.64,2019-10-07
905,01aff61,2018-12-31,44071.29,736.41,2019-10-07
906,01aff61,2019-01-31,29083.62,511.01,2019-10-07
907,01aff61,2019-02-28,20709.83,358.49,2019-10-07
908,01aff61,2019-03-31,30996.48,466.77,2019-10-07
909,01aff61,2019-04-30,32916.51,192.19,2019-10-07
910,01aff61,2019-05-31,42390.82,334.13,2019-10-07
911,01aff61,2019-06-30,36742.61,302.19,2019-10-07
912,01aff61,2019-07-31,35453.66,338.35,2019-10-07
913,01aff61,2019-08-31,28263.12,232.68,2019-10-07
914,01aff61,2019-09-30,27649.07,206.87,2019-10-07
927,01b20df,2018-10-31,16817.1,263.74,2019-10-24
928,01b20df,2018-11-30,19392.3,334.67,2019-10-24
929,01b20df,2018-12-31,12188.7,201.11,2019-10-24
930,01b20df,2019-01-31,28118.4,501.52,2019-10-24
931,01b20df,2019-02-28,17729.73,253.96,2019-10-24
932,01b20df,2019-03-31,15773.1,275.42,2019-10-24
933,01b20df,2019-04-30,17147.7,302.72,2019-10-24
934,01b20df,2019-05-31,4419.6,74.57,2019-10-24
935,01b20df,2019-06-30,6037.8,106.14,2019-10-24
936,01b20df,2019-07-31,18452.7,325.77,2019-10-24
937,01b20df,2019-08-31,17224.26,274.96,2019-10-24
938,01b20df,2019-09-30,10409.55,174.06,2019-10-24
963,01b6b3e,2018-10-31,33207.9,991.64,2019-10-16
964,01b6b3e,2018-11-30,29297.27,778.56,2019-10-16
965,01b6b3e,2018-12-31,17566.17,499.08,2019-10-16
966,01b6b3e,2019-01-31,29640.9,882.6,2019-10-16
967,01b6b3e,2019-02-28,25710.68,693.93,2019-10-16
968,01b6b3e,2019-03-31,29658.3,857.68,2019-10-16
969,01b6b3e,2019-04-30,34373.7,1023.39,2019-10-16
970,01b6b3e,2019-05-31,56332.5,1556.82,2019-10-16
971,01b6b3e,2019-06-30,21793.5,665.02,2019-10-16
972,01b6b3e,2019-07-31,24908.27,720.54,2019-10-16
973,01b6b3e,2019-08-31,49625.67,1442.75,2019-10-16
974,01b6b3e,2019-09-30,41616.45,1228.04,2019-10-16
975,01b8101,2019-02-28,11352.67,13.2,2019-10-07
976,01b8101,2019-03-31,57637.2,73.95,2019-10-07
977,01b8101,2019-04-30,54674.28,60.29,2019-10-07
978,01b8101,2019-05-31,58238.58,68.46,2019-10-07
979,01b8101,2019-06-30,59261.77,51.2,2019-10-07
980,01b8101,2019-07-31,68618.27,63.77,2019-10-07
981,01b8101,2019-08-31,60299.91,72.92,2019-10-07
982,01b8101,2019-09-30,45553.35,76.69,2019-10-07
983,01b9e86,2018-10-31,15954.76,276.4,2019-10-09
984,01b9e86,2018-11-30,16334.74,285.51,2019-10-09
985,01b9e86,2018-12-31,26295.32,450.16,2019-10-09
986,01b9e86,2019-01-31,14363.18,243.6,2019-10-09
987,01b9e86,2019-02-28,16823.15,245.06,2019-10-09
988,01b9e86,2019-03-31,14077.48,144.81,2019-10-09
989,01b9e86,2019-04-30,18207.64,181.83,2019-10-09
990,01b9e86,2019-05-31,21400.01,210.79,2019-10-09
991,01b9e86,2019-06-30,18412.17,175.16,2019-10-09
992,01b9e86,2019-07-31,21821.51,212.42,2019-10-09
993,01b9e86,2019-08-31,20810.08,203.71,2019-10-09
994,01b9e86,2019-09-30,7480.0,70.28,2019-10-09
1007,01bbfd5,2018-09-30,24922.5,375.14,2019-09-23
1008,01bbfd5,2018-10-31,26716.83,446.84,2019-09-23
1009,01bbfd5,2018-11-30,23123.3,373.11,2019-09-23
1010,01bbfd5,2018-12-31,38291.32,604.23,2019-09-23
1011,01bbfd5,2019-01-31,21060.96,327.54,2019-09-23
1012,01bbfd5,2019-02-28,21100.54,333.31,2019-09-23
1013,01bbfd5,2019-03-31,29630.46,461.38,2019-09-23
1014,01bbfd5,2019-04-30,24260.38,391.67,2019-09-23
1015,01bbfd5,2019-05-31,27788.41,451.1,2019-09-23
1016,01bbfd5,2019-06-30,30138.18,473.23,2019-09-23
1017,01bbfd5,2019-07-31,22527.34,360.54,2019-09-23
1018,01bbfd5,2019-08-31,22393.8,347.25,2019-09-23
1019,01c3da5,2018-10-31,1123.17,10.18,2019-09-19
1020,01c3da5,2018-11-30,4819.8,55.77,2019-09-19
1021,01c3da5,2018-12-31,5030.77,58.45,2019-09-19
1022,01c3da5,2019-01-31,3170.28,38.45,2019-09-19
1023,01c3da5,2019-02-28,4069.25,50.23,2019-09-19
1024,01c3da5,2019-03-31,4911.15,60.12,2019-09-19
1025,01c3da5,2019-04-30,2658.7,29.78,2019-09-19
1026,01c3da5,2019-05-31,3660.09,41.75,2019-09-19
1027,01c3da5,2019-06-30,2720.49,29.76,2019-09-19
1028,01c3da5,2019-07-31,3288.57,38.25,2019-09-19
1029,01c3da5,2019-08-31,4029.84,38.34,2019-09-19
1030,01ce685,2018-09-30,2273.22,31.45,2019-09-03
1031,01ce685,2018-10-31,3060.96,48.77,2019-09-03
1032,01ce685,2018-11-30,9728.6,140.26,2019-09-03
1033,01ce685,2018-12-31,77019.22,837.32,2019-09-03
1034,01ce685,2019-01-31,19539.8,277.63,2019-09-03
1035,01ce685,2019-02-28,27805.67,352.02,2019-09-03
1036,01ce685,2019-03-31,5600.25,62.56,2019-09-03
1037,01ce685,2019-04-30,11944.76,165.14,2019-09-03
1038,01ce685,2019-05-31,15915.41,211.64,2019-09-03
1039,01ce685,2019-06-30,11543.89,150.92,2019-09-03
1040,01ce685,2019-07-31,9352.35,135.99,2019-09-03
1041,01ce685,2019-08-31,14312.38,119.12,2019-09-03
1066,01e33de,2018-11-30,3058.92,53.21,2019-10-16
1067,01e33de,2018-12-31,26809.92,477.8,2019-10-16
1068,01e33de,2019-01-31,3575.7,63.76,2019-10-16
1069,01e33de,2019-02-28,5471.43,100.25,2019-10-16
1070,01e33de,2019-03-31,3849.75,57.74,2019-10-16
1071,01e33de,2019-04-30,4458.75,81.4,2019-10-16
1072,01e33de,2019-05-31,13147.15,264.46,2019-10-16
1073,01e33de,2019-06-30,9918.0,177.06,2019-10-16
1074,01e33de,2019-07-31,6781.65,124.91,2019-10-16
1075,01e33de,2019-08-31,8047.5,138.95,2019-10-16
1076,01e33de,2019-09-30,5259.15,88.3,2019-10-16
1077,01e4376,2018-10-31,97716.99,818.44,2019-10-16
1078,01e4376,2018-11-30,86988.08,643.64,2019-10-16
1079,01e4376,2018-12-31,135842.2,1028.17,2019-10-16
1080,01e4376,2019-01-31,70411.12,466.94,2019-10-16
1081,01e4376,2019-02-28,73180.55,512.27,2019-10-16
1082,01e4376,2019-03-31,89248.01,631.81,2019-10-16
1083,01e4376,2019-04-30,93218.88,752.1,2019-10-16
1084,01e4376,2019-05-31,88255.62,646.79,2019-10-16
1085,01e4376,2019-06-30,85814.54,628.08,2019-10-16
1086,01e4376,2019-07-31,89913.66,651.1,2019-10-16
1087,01e4376,2019-08-31,98883.21,759.93,2019-10-16
1088,01e4376,2019-09-30,91577.78,646.48,2019-10-16
1113,01ef9c7,2018-10-31,9248.8,266.71,2019-09-23
1114,01ef9c7,2018-11-30,9837.96,304.14,2019-09-23
1115,01ef9c7,2018-12-31,12064.29,318.71,2019-09-23
1116,01ef9c7,2019-01-31,11178.63,291.93,2019-09-23
1117,01ef9c7,2019-02-28,13703.37,374.94,2019-09-23
1118,01ef9c7,2019-03-31,11920.74,346.5,2019-09-23
1119,01ef9c7,2019-04-30,12474.93,378.59,2019-09-23
1120,01ef9c7,2019-05-31,7651.65,219.41,2019-09-23
1121,01ef9c7,2019-06-30,10468.09,205.45,2019-09-23
1122,01ef9c7,2019-07-31,13442.37,290.29,2019-09-23
1123,01ef9c7,2019-08-31,9081.93,122.69,2019-09-23
1124,01f5448,2018-10-31,17884.59,249.18,2019-10-01
1125,01f5448,2018-11-30,16820.58,254.31,2019-10-01
1126,01f5448,2018-12-31,24808.92,355.46,2019-10-01
1127,01f5448,2019-01-31,15851.4,234.51,2019-10-01
1128,01f5448,2019-02-28,15119.73,218.58,2019-10-01
1129,01f5448,2019-03-31,17762.79,255.69,2019-10-01
1130,01f5448,2019-04-30,15508.62,223.22,2019-10-01
1131,01f5448,2019-05-31,15414.66,215.91,2019-10-01
1132,01f5448,2019-06-30,16943.25,241.52,2019-10-01
1133,01f5448,2019-07-31,14039.19,199.92,2019-10-01
1134,01f5448,2019-08-31,15973.2,216.8,2019-10-01
1135,01f5448,2019-09-30,11188.2,158.73,2019-10-01
1136,01f704f,2018-09-30,17628.24,149.29,2019-09-26
1137,01f704f,2018-10-31,20002.65,211.93,2019-09-26
1138,01f704f,2018-11-30,18310.38,201.49,2019-09-26
1139,01f704f,2018-12-31,12972.92,144.04,2019-09-26
1140,01f704f,2019-01-31,513.04,3.57,2019-09-26
1141,01f704f,2019-02-28,1333.84,17.49,2019-09-26
1142,01f704f,2019-03-31,2895.36,27.4,2019-09-26
1143,01f704f,2019-04-30,4912.0,50.56,2019-09-26
1144,01f704f,2019-05-31,6430.17,56.03,2019-09-26
1145,01f704f,2019-06-30,18057.55,149.54,2019-09-26
1146,01f704f,2019-07-31,15890.38,138.0,2019-09-26
1147,01f704f,2019-08-31,16176.39,141.84,2019-09-26
1160,0201d39,2018-10-31,3749.53,74.06,2019-10-25
1161,0201d39,2018-11-30,3886.55,73.05,2019-10-25
1162,0201d39,2018-12-31,4485.11,82.88,2019-10-25
1163,0201d39,2019-01-31,5725.12,104.92,2019-10-25
1164,0201d39,2019-02-28,8043.85,153.66,2019-10-25
1165,0201d39,2019-03-31,13442.46,287.87,2019-10-25
1166,0201d39,2019-04-30,10273.31,212.83,2019-10-25
1167,0201d39,2019-05-31,8836.07,188.16,2019-10-25
1168,0201d39,2019-06-30,9857.62,206.93,2019-10-25
1169,0201d39,2019-07-31,10980.42,234.53,2019-10-25
1170,0201d39,2019-08-31,10793.22,229.45,2019-10-25
1171,0201d39,2019-09-30,12230.16,259.64,2019-10-25
1172,020c8da,2019-02-28,848.25,9.61,2019-10-07
1173,020c8da,2019-03-31,18713.7,234.68,2019-10-07
1174,020c8da,2019-04-30,8034.45,104.42,2019-10-07
1175,020c8da,2019-05-31,6716.66,79.1,2019-10-07
1176,020c8da,2019-06-30,19375.07,222.36,2019-10-07
1177,020c8da,2019-07-31,19927.35,252.4,2019-10-07
1178,020c8da,2019-08-31,14724.75,158.69,2019-10-07
1179,020c8da,2019-09-30,26187.0,323.45,2019-10-07
1190,0211bd4,2019-02-28,28416.16,225.06,2019-10-21
1191,0211bd4,2019-03-31,39064.75,288.6,2019-10-21
1192,0211bd4,2019-04-30,39077.87,290.34,2019-10-21
1193,0211bd4,2019-05-31,46878.86,347.48,2019-10-21
1194,0211bd4,2019-06-30,35635.37,273.39,2019-10-21
1195,0211bd4,2019-07-31,35741.97,258.81,2019-10-21
1196,0211bd4,2019-08-31,29801.68,208.72,2019-10-21
1197,0211bd4,2019-09-30,36850.61,276.46,2019-10-21
1198,021842e,2018-12-31,30.45,0.01,2019-10-07
1199,021842e,2019-02-28,22494.08,147.77,2019-10-07
1200,021842e,2019-03-31,37619.13,243.78,2019-10-07
1201,021842e,2019-04-30,35897.62,219.09,2019-10-07
1202,021842e,2019-05-31,34884.59,216.17,2019-10-07
1203,021842e,2019-06-30,52401.05,344.07,2019-10-07
1204,021842e,2019-07-31,54200.05,362.5,2019-10-07
1205,021842e,2019-08-31,38511.94,275.05,2019-10-07
1206,021842e,2019-09-30,39411.84,278.57,2019-10-07
1229,02255b7,2018-10-31,11957.28,223.85,2019-10-07
1230,02255b7,2018-11-30,7421.04,133.72,2019-10-07
1231,02255b7,2018-12-31,26357.99,476.97,2019-10-07
1232,02255b7,2019-01-31,16511.65,290.34,2019-10-07
1233,02255b7,2019-02-28,11849.47,214.55,2019-10-07
1234,02255b7,2019-03-31,6631.65,118.25,2019-10-07
1235,02255b7,2019-04-30,6242.16,116.14,2019-10-07
1236,02255b7,2019-05-31,7275.72,131.52,2019-10-07
1237,02255b7,2019-06-30,9069.62,162.27,2019-10-07
1238,02255b7,2019-07-31,10792.44,183.53,2019-10-07
1239,02255b7,2019-08-31,2918.07,52.52,2019-10-07
1240,02255b7,2019-09-30,6475.83,118.99,2019-10-07
1241,023b059,2018-09-30,27507.49,406.64,2019-09-06
1242,023b059,2018-10-31,36422.29,573.8,2019-09-06
1243,023b059,2018-11-30,30023.12,481.65,2019-09-06
1244,023b059,2018-12-31,26225.67,393.15,2019-09-06
1245,023b059,2019-01-31,26416.33,369.92,2019-09-06
1246,023b059,2019-02-28,16827.57,224.44,2019-09-06
1247,023b059,2019-03-31,33709.85,487.12,2019-09-06
1248,023b059,2019-04-30,30507.12,459.98,2019-09-06
1249,023b059,2019-05-31,30084.64,427.1,2019-09-06
1250,023b059,2019-06-30,47698.53,669.68,2019-09-06
1251,023b059,2019-07-31,33520.85,473.06,2019-09-06
1252,023b059,2019-08-31,40868.37,594.16,2019-09-06
1253,023c3dc,2018-10-31,9977.42,171.02,2019-10-10
1254,023c3dc,2018-11-30,11313.48,194.31,2019-10-10
1255,023c3dc,2018-12-31,15562.65,256.49,2019-10-10
1256,023c3dc,2019-01-31,8730.88,143.4,2019-10-10
1257,023c3dc,2019-02-28,9048.0,143.88,2019-10-10
1258,023c3dc,2019-03-31,9355.37,152.31,2019-10-10
1259,023c3dc,2019-04-30,10445.22,170.12,2019-10-10
1260,023c3dc,2019-05-31,10938.77,180.0,2019-10-10
1261,023c3dc,2019-06-30,9893.64,160.54,2019-10-10
1262,023c3dc,2019-07-31,11269.11,188.61,2019-10-10
1263,023c3dc,2019-08-31,10361.53,163.22,2019-10-10
1264,023c3dc,2019-09-30,12002.52,190.01,2019-10-10
1289,023cdfc,2018-11-30,17253.3,194.46,2019-09-25
1290,023cdfc,2018-12-31,39632.08,432.89,2019-09-25
1291,023cdfc,2019-01-31,12337.15,134.38,2019-09-25
1292,023cdfc,2019-02-28,24481.77,95.76,2019-09-25
1293,023cdfc,2019-03-31,67154.06,238.37,2019-09-25
1294,023cdfc,2019-04-30,47649.53,158.35,2019-09-25
1295,023cdfc,2019-05-31,1928.79,6.69,2019-09-25
1296,023cdfc,2019-06-30,24242.12,92.08,2019-09-25
1297,023cdfc,2019-07-31,83085.42,293.34,2019-09-25
1298,023cdfc,2019-08-31,79441.51,265.85,2019-09-25
1323,0248d04,2019-02-28,1431.58,16.09,2019-10-07
1324,0248d04,2019-03-31,6650.24,77.53,2019-10-07
1325,0248d04,2019-04-30,100.92,1.04,2019-10-07
1326,0248d04,2019-05-31,3970.98,45.47,2019-10-07
1327,0248d04,2019-06-30,7048.7,80.47,2019-10-07
1328,0248d04,2019-07-31,11445.42,131.83,2019-10-07
1329,0248d04,2019-08-31,9270.81,104.03,2019-10-07
1330,0248d04,2019-09-30,8389.45,104.7,2019-10-07
1331,0249ce2,2018-10-31,11865.84,153.12,2019-10-25
1332,0249ce2,2018-11-30,49250.4,664.58,2019-10-25
1333,0249ce2,2018-12-31,51149.68,651.73,2019-10-25
1334,0249ce2,2019-01-31,55244.65,704.79,2019-10-25
1335,0249ce2,2019-02-28,46384.66,573.68,2019-10-25
1336,0249ce2,2019-03-31,48013.3,613.23,2019-10-25
1337,0249ce2,2019-04-30,45785.45,596.8,2019-10-25
1338,0249ce2,2019-05-31,53587.75,679.74,2019-10-25
1339,0249ce2,2019-06-30,44748.88,573.05,2019-10-25
1340,0249ce2,2019-07-31,52997.49,652.83,2019-10-25
1341,0249ce2,2019-08-31,47153.74,601.9,2019-10-25
1342,0249ce2,2019-09-30,45283.69,571.08,2019-10-25
1355,0254dee,2018-11-30,920.9,14.28,2019-10-28
1356,0254dee,2018-12-31,7131.27,108.57,2019-10-28
1357,0254dee,2019-01-31,5448.02,84.06,2019-10-28
1358,0254dee,2019-02-28,5248.93,83.46,2019-10-28
1359,0254dee,2019-03-31,7663.6,120.68,2019-10-28
1360,0254dee,2019-04-30,9506.37,142.28,2019-10-28
1361,0254dee,2019-05-31,7586.01,112.29,2019-10-28
1362,0254dee,2019-06-30,6123.23,95.95,2019-10-28
1363,0254dee,2019-07-31,6508.04,87.67,2019-10-28
1364,0254dee,2019-08-31,7253.39,74.56,2019-10-28
1365,0254dee,2019-09-30,7352.57,98.06,2019-10-28
1386,0261c08,2018-09-30,17739.55,281.4,2019-09-25
1387,0261c08,2018-10-31,31398.04,504.19,2019-09-25
1388,0261c08,2018-11-30,40486.93,653.12,2019-09-25
1389,0261c08,2018-12-31,33746.26,569.51,2019-09-25
1390,0261c08,2019-01-31,38766.32,623.49,2019-09-25
1391,0261c08,2019-02-28,30857.07,520.52,2019-09-25
1392,0261c08,2019-03-31,34530.3,537.52,2019-09-25
1393,0261c08,2019-04-30,31123.29,522.59,2019-09-25
1394,0261c08,2019-05-31,37644.38,588.34,2019-09-25
1395,0261c08,2019-06-30,28069.24,413.85,2019-09-25
1396,0261c08,2019-07-31,37137.51,559.63,2019-09-25
1397,0261c08,2019-08-31,38173.86,553.86,2019-09-25
1410,026577c,2018-11-30,1619.07,21.34,2019-09-13
1411,026577c,2018-12-31,3306.0,48.14,2019-09-13
1412,026577c,2019-01-31,5843.88,62.04,2019-09-13
1413,026577c,2019-02-28,7719.51,93.72,2019-09-13
1414,026577c,2019-03-31,11840.92,146.6,2019-09-13
1415,026577c,2019-04-30,4898.97,55.42,2019-09-13
1416,026577c,2019-05-31,8671.29,95.8,2019-09-13
1417,026577c,2019-06-30,5075.58,59.24,2019-09-13
1418,026577c,2019-07-31,5475.78,53.9,2019-09-13
1419,026577c,2019-08-31,6137.85,85.52,2019-09-13
1420,026594c,2018-09-30,12120.04,161.33,2019-09-04
1421,026594c,2018-10-31,11122.7,180.33,2019-09-04
1422,026594c,2018-11-30,13448.23,217.28,2019-09-04
1423,026594c,2018-12-31,19838.6,300.1,2019-09-04
1424,026594c,2019-01-31,11540.04,189.59,2019-09-04
1425,026594c,2019-02-28,14633.61,230.17,2019-09-04
1426,026594c,2019-03-31,10314.6,157.42,2019-09-04
1427,026594c,2019-04-30,12748.79,203.61,2019-09-04
1428,026594c,2019-05-31,12847.52,211.27,2019-09-04
1429,026594c,2019-06-30,17443.21,275.1,2019-09-04
1430,026594c,2019-07-31,19943.07,315.15,2019-09-04
1431,026594c,2019-08-31,16945.96,192.12,2019-09-04
1432,026c1b3,2019-03-31,3824.08,41.71,2019-10-25
1433,026c1b3,2019-04-30,10322.98,116.74,2019-10-25
1434,026c1b3,2019-05-31,9496.88,101.93,2019-10-25
1435,026c1b3,2019-06-30,12976.48,166.41,2019-10-25
1436,026c1b3,2019-07-31,14847.42,188.74,2019-10-25
1437,026c1b3,2019-08-31,17041.82,208.1,2019-10-25
1438,026c1b3,2019-09-30,14672.33,181.68,2019-10-25
1463,028563e,2018-09-30,52528.43,757.67,2019-09-04
1464,028563e,2018-10-31,47637.84,701.15,2019-09-04
1465,028563e,2018-11-30,56565.95,844.67,2019-09-04
1466,028563e,2018-12-31,66284.22,997.53,2019-09-04
1467,028563e,2019-01-31,53121.66,779.58,2019-09-04
1468,028563e,2019-02-28,41617.39,617.18,2019-09-04
1469,028563e,2019-03-31,40341.06,603.17,2019-09-04
1470,028563e,2019-04-30,33732.55,495.57,2019-09-04
1471,028563e,2019-05-31,44879.22,664.72,2019-09-04
1472,028563e,2019-06-30,36499.32,517.68,2019-09-04
1473,028563e,2019-07-31,29495.02,413.32,2019-09-04
1474,028563e,2019-08-31,31005.8,436.17,2019-09-04
1475,028c264,2018-10-31,2009.7,24.19,2019-10-16
1476,028c264,2018-11-30,2946.69,31.46,2019-10-16
1477,028c264,2018-12-31,1091.85,10.88,2019-10-16
1478,028c264,2019-01-31,4497.9,50.74,2019-10-16
1479,028c264,2019-02-28,5141.7,53.26,2019-10-16
1480,028c264,2019-03-31,3179.85,36.36,2019-10-16
1481,028c264,2019-04-30,8913.15,100.22,2019-10-16
1482,028c264,2019-05-31,4271.7,35.9,2019-10-16
1483,028c264,2019-06-30,2952.34,30.35,2019-10-16
1484,028c264,2019-07-31,6168.3,66.71,2019-10-16
1485,028c264,2019-08-31,9190.09,97.01,2019-10-16
1486,028c264,2019-09-30,6490.2,74.44,2019-10-16
1499,0290f95,2018-11-30,5012.95,80.47,2019-09-16
1500,0290f95,2018-12-31,15321.14,200.38,2019-09-16
1501,0290f95,2019-01-31,7750.92,97.94,2019-09-16
1502,0290f95,2019-02-28,7900.34,100.59,2019-09-16
1503,0290f95,2019-03-31,6855.0,93.31,2019-09-16
1504,0290f95,2019-04-30,5580.71,69.2,2019-09-16
1505,0290f95,2019-05-31,8409.66,121.81,2019-09-16
1506,0290f95,2019-06-30,6442.77,94.89,2019-09-16
1507,0290f95,2019-07-31,11364.34,165.12,2019-09-16
1508,0290f95,2019-08-31,10213.71,141.26,2019-09-16
1533,02a47bb,2018-09-30,19120.86,301.49,2019-09-23
1534,02a47bb,2018-10-31,22533.0,365.52,2019-09-23
1535,02a47bb,2018-11-30,38114.72,629.92,2019-09-23
1536,02a47bb,2018-12-31,16356.0,191.21,2019-09-23
1537,02a47bb,2019-01-31,29562.6,318.55,2019-09-23
1538,02a47bb,2019-02-28,19357.5,248.31,2019-09-23
1539,02a47bb,2019-03-31,28449.0,319.3,2019-09-23
1540,02a47bb,2019-04-30,29784.45,401.29,2019-09-23
1541,02a47bb,2019-05-31,13380.6,158.7,2019-09-23
1542,02a47bb,2019-06-30,35169.75,392.09,2019-09-23
1543,02a47bb,2019-07-31,34438.95,314.92,2019-09-23
1544,02a47bb,2019-08-31,28446.39,352.42,2019-09-23
1545,02adb3f,2018-10-31,82872.38,844.53,2019-10-07
1546,02adb3f,2018-11-30,59094.38,593.39,2019-10-07
1547,02adb3f,2018-12-31,77062.07,765.12,2019-10-07
1548,02adb3f,2019-01-31,123527.36,875.75,2019-10-07
1549,02adb3f,2019-02-28,112105.38,754.35,2019-10-07
1550,02adb3f,2019-03-31,277058.1,1869.41,2019-10-07
1551,02adb3f,2019-04-30,269412.74,1809.53,2019-10-07
1552,02adb3f,2019-05-31,337937.99,2310.59,2019-10-07
1553,02adb3f,2019-06-30,512265.96,2904.09,2019-10-07
1554,02adb3f,2019-07-31,582206.01,3333.99,2019-10-07
1555,02adb3f,2019-08-31,608525.29,3437.03,2019-10-07
1556,02adb3f,2019-09-30,497619.48,2934.3,2019-10-07
1557,02ae998,2018-10-31,5844.66,104.91,2019-10-25
1558,02ae998,2018-11-30,4667.55,82.18,2019-10-25
1559,02ae998,2018-12-31,6609.82,111.59,2019-10-25
1560,02ae998,2019-01-31,9891.46,165.52,2019-10-25
1561,02ae998,2019-02-28,5128.65,86.54,2019-10-25
1562,02ae998,2019-03-31,6059.55,106.49,2019-10-25
1563,02ae998,2019-04-30,5273.94,89.53,2019-10-25
1564,02ae998,2019-05-31,5397.48,82.85,2019-10-25
1565,02ae998,2019-06-30,11598.84,129.35,2019-10-25
1566,02ae998,2019-07-31,8895.75,102.74,2019-10-25
1567,02ae998,2019-08-31,8109.7,91.54,2019-10-25
1568,02ae998,2019-09-30,7542.73,81.39,2019-10-25
1581,02b457c,2019-04-30,12959.52,118.47,2019-10-30
1582,02b457c,2019-05-31,10137.24,88.47,2019-10-30
1583,02b457c,2019-06-30,10758.42,91.7,2019-10-30
1584,02b457c,2019-07-31,12217.84,92.02,2019-10-30
1585,02b457c,2019-08-31,11417.88,101.35,2019-10-30
1586,02b457c,2019-09-30,10329.49,81.58,2019-10-30
1587,02b5885,2018-10-31,4176.87,86.62,2019-10-21
1588,02b5885,2018-11-30,4027.23,77.94,2019-10-21
1589,02b5885,2018-12-31,1840.92,38.78,2019-10-21
1590,02b5885,2019-01-31,2608.26,52.66,2019-10-21
1591,02b5885,2019-02-28,5311.35,112.63,2019-10-21
1592,02b5885,2019-03-31,208.8,3.42,2019-10-21
1593,02b5885,2019-04-30,3523.5,75.29,2019-10-21
1594,02b5885,2019-05-31,3464.34,73.64,2019-10-21
1595,02b5885,2019-06-30,4716.39,98.25,2019-10-21
1596,02b5885,2019-07-31,5668.05,113.57,2019-10-21
